CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;12510.51;0;7359.12;59.98;3;6569.07;5539.84;0;0;3;0;4438;2000673163;5;249.16;258.64
06:55;0;12510.51;0;7359.12;59.99;3;6569.15;5539.85;0;0;7;0.09;4441;2000673163;5.09;248.62;285.45
07:00;0;12510.51;0;7359.12;60;3;6569.24;5539.93;0.01;0.02;7;1.21;4441;2000673163;5.58;248.47;249.74
07:05;0;12510.51;0;7359.12;59.99;3;6569.32;5540.01;0.01;0.03;3;1.46;4441;2000673163;5.66;247.67;268.89
07:10;0;12510.51;0;7359.12;59.99;3;6569.4;5540.01;0;0;3;0;4441;2000673163;5.6;247.22;442.87
07:15;0;12510.51;0;7359.12;59.99;3;6569.49;5540.01;0;0;3;0;4441;2000673163;5.58;246.22;451.99
07:20;0;12510.51;0;7359.12;60;3;6569.57;5540.01;0;0;3;0;4441;2000673163;5.6;245.94;457.88
07:25;0;12510.51;0;7359.12;59.99;3;6569.65;5540.01;0;0;3;0;4441;2000673163;5.6;245.85;463.37
07:30;0;12510.51;0;7359.12;59.99;3;6569.74;5540.05;0.09;0.09;7;22;4442;2000673163;6.17;245.27;424.03
07:35;0;12510.52;0;7359.13;60;3;6569.82;5540.13;0.2;0.2;7;49.84;4442;2000673163;7.47;245.96;399.45
07:40;0;12510.53;0;7359.13;60.02;3;6569.9;5540.21;0.24;0.23;7;58.42;4442;2000673163;7.97;245.49;379.26
07:45;0;12510.54;0;7359.14;60.02;3;6569.99;5540.3;0.26;0.24;7;64.7;4442;2000673163;8.21;245.63;392.26
