CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;4736.1;0;2785.94;2.03;0;2304.28;2162.24;0;0;1;0;1350;2000673163;7.5;250;220
06:45;0;4736.1;15;2785.94;59.97;3;2304.36;2162.24;0;0;8;0;1350;2000673163;7.38;248.29;320.42
06:50;0;4736.1;15;2785.94;59.97;3;2304.45;2162.24;0;0;8;0;1350;2000673163;7.48;248.03;393.05
06:55;0;4736.1;53;2785.94;59.98;3;2304.53;2162.24;0;0;8;0;1350;2000673163;7.5;249.02;423.56
07:00;0;4736.1;53;2785.94;59.97;3;2304.61;2162.24;0;0;8;0;1350;2000673163;7.49;248.57;438.65
07:05;0;4736.1;53;2785.94;59.97;3;2304.7;2162.24;0;0;8;0;1350;2000673163;7.5;247.98;447.79
07:10;0;4736.1;0;2785.94;59.97;3;2304.78;2162.24;0;0;3;0;1350;2000673163;7.8;248;453.63
07:15;0;4736.1;0;2785.94;59.97;3;2304.86;2162.28;0.08;0.09;7;19.55;1351;2000673163;8.53;248.81;414.07
07:20;0;4736.11;0;2785.94;59.97;3;2304.95;2162.36;0.17;0.22;7;41.49;1351;2000673163;9.4;248.65;302.49
07:25;0;4736.11;0;2785.95;59.97;3;2305.03;2162.44;0.23;0.25;7;56.03;1351;2000673163;9.75;249.03;334.85
07:30;0;4736.12;0;2785.95;59.97;3;2305.11;2162.53;0.27;0.26;7;66.59;1351;2000673163;10.2;248.23;376.69
07:35;0;4736.13;0;2785.96;59.97;3;2305.2;2162.61;0.28;0.29;7;69.9;1351;2000673163;10.67;247.15;335.43
