CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;6254.07;0;3678.87;62.99;0;3307.71;2769.66;0;0;1;0;2186;2000673163;11.3;262.6;220
06:05;0;6254.07;15;3678.87;60.01;3;3307.79;2769.66;0;0;8;0;2186;2000673163;11.28;250.5;316.92
06:10;0;6254.07;15;3678.87;60;3;3307.88;2769.66;0;0;8;0;2186;2000673163;11.3;250.23;384.3
06:15;0;6254.07;15;3678.87;60;3;3307.96;2769.66;0;0;8;0;2186;2000673163;11.33;250.05;413.83
06:20;0;6254.07;15;3678.87;59.99;3;3308.04;2769.66;0;0;8;0;2186;2000673163;11.88;249.78;429.11
06:25;0;6254.07;15;3678.87;59.98;3;3308.13;2769.66;0;0;8;0;2186;2000673163;11.99;249.19;438.36
06:30;0;6254.07;15;3678.87;59.99;3;3308.21;2769.66;0;0;8;0;2186;2000673163;12;249.23;442.71
06:35;0;6254.07;0;3678.87;59.98;3;3308.29;2769.66;0;0;3;0;2186;2000673163;12.11;249.49;448.99
06:40;0;6254.08;15;3678.87;59.97;3;3308.38;2769.7;0.08;0.09;8;20.21;2187;2000673163;12.82;249.58;416.19
06:45;0;6254.08;15;3678.87;59.98;3;3308.46;2769.7;0;0;8;0;2187;2000673163;12.66;249.36;457.28
06:50;0;6254.08;15;3678.87;59.97;3;3308.54;2769.7;0;0;8;0;2187;2000673163;12.59;249.03;459.23
06:55;0;6254.08;0;3678.87;59.97;3;3308.63;2769.7;0;0;3;0;2187;2000673163;12.6;249.01;460
07:00;0;6254.08;53;3678.87;59.99;3;3308.71;2769.7;0;0;8;0;2187;2000673163;12.6;249.09;461.58
