CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;4258.3;0;2504.88;59.98;3;1973;1873.3;0;0;3;0;1035;2000673163;8.8;248.21;270.53
07:05;0;4258.3;0;2504.88;59.98;3;1973.08;1873.31;0;0;7;0.12;1040;2000673163;9.1;248.43;291.45
07:10;0;4258.3;0;2504.88;59.99;3;1973.17;1873.39;0.01;0.03;7;1.95;1040;2000673163;9.4;247.96;249.52
07:15;0;4258.3;0;2504.88;59.99;3;1973.25;1873.47;0.01;0.05;0;3.41;1040;2000673163;9.73;248.32;266.32
07:20;0;4258.3;0;2504.88;59.99;3;1973.33;1873.47;0;0;3;0;1040;2000673163;9.4;248.17;438.12
07:25;0;4258.3;0;2504.88;59.99;3;1973.42;1873.47;0;0;3;0;1040;2000673163;9.4;248.04;446.86
07:30;0;4258.3;0;2504.88;59.99;3;1973.5;1873.47;0;0;3;0;1040;2000673163;9.4;248.21;452.79
07:35;0;4258.3;0;2504.88;59.98;3;1973.58;1873.47;0;0;3;0;1040;2000673163;9.4;248.28;458.91
07:40;0;4258.3;0;2504.89;59.99;3;1973.66;1873.5;0.08;0.09;7;20.1;1041;2000673163;9.84;249.08;423.17
07:45;0;4258.31;0;2504.89;59.99;3;1973.75;1873.59;0.21;0.2;7;50.96;1041;2000673163;11.11;248.67;398.12
07:50;0;4258.32;0;2504.89;60;3;1973.83;1873.67;0.24;0.25;7;58.97;1041;2000673163;11.3;248.37;353.68
07:55;0;4258.33;0;2504.9;60.01;3;1973.91;1873.75;0.26;0.25;7;64.61;1041;2000673163;11.7;248.45;377.58
