CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:35;0;884.8;0;520.47;59.98;3;306.4;282.49;0;0;2;0;146;2000673163;17.26;251.07;276.3
06:40;0;884.8;0;520.47;59.99;3;306.48;282.51;0;0;7;0.14;153;2000673163;17.69;250.89;291.08
06:45;0;884.8;0;520.47;59.99;3;306.56;282.59;0.01;0.02;7;1.36;154;2000673163;17.69;250.78;258.61
06:50;0;884.8;0;520.47;59.99;3;306.65;282.67;0.02;0.07;7;5.48;154;2000673163;17.74;250.33;251.7
06:55;0;884.8;0;520.47;60;3;306.73;282.75;0.05;0.12;7;12.33;154;2000673163;18.21;250.22;251.03
07:00;0;884.8;0;520.47;60;3;306.81;282.84;0.07;0.15;7;17.74;154;2000673163;18.27;250.16;250.78
07:05;0;884.81;0;520.47;59.99;3;306.9;282.92;0.07;0.12;7;16.55;154;2000673163;18.71;250.57;311.14
07:10;0;884.81;0;520.48;59.99;3;306.98;283;0.12;0.16;7;29.36;154;2000673163;19.02;250.59;333.26
07:15;0;884.82;0;520.48;59.99;3;307.06;283.09;0.16;0.2;7;40.51;154;2000673163;19.59;250.19;341.22
07:20;0;884.82;0;520.49;59.98;3;307.15;283.17;0.22;0.25;7;53.58;154;2000673163;19.7;250.31;320.91
07:25;0;884.83;0;520.49;59.98;3;307.23;283.25;0.27;0.27;7;67.92;154;2000673163;20.18;249.96;363.25
07:30;0;884.84;0;520.5;59.98;3;307.31;283.34;0.34;0.31;7;84.41;154;2000673163;20.42;250.03;368.09
07:35;0;884.86;0;520.51;59.98;3;307.39;283.42;0.41;0.35;7;102.3;154;2000673163;20.83;250.15;387.08
