CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:50;0;6861.19;0;4036;60.02;3;3793.48;2999.02;0;0;2;0;2888;2000673163;14.05;251.94;274.16
05:55;0;6861.19;53;4036;60.01;3;3793.56;2999.02;0;0;8;0;2889;2000673163;14.45;251.68;293.38
06:00;0;6861.19;53;4036;60.02;3;3793.65;2999.02;0;0;8;0;2889;2000673163;14.49;252.16;369.97
06:05;0;6861.19;53;4036;60.01;3;3793.73;2999.02;0;0;8;0;2889;2000673163;14.49;250.34;411.43
06:10;0;6861.19;53;4036;60.01;3;3793.81;2999.02;0;0;8;0;2889;2000673163;14.5;249.38;418.04
06:15;0;6861.19;53;4036;60.01;3;3793.9;2999.02;0;0;8;0;2889;2000673163;14.5;249.77;424.71
06:20;0;6861.19;53;4036;60;3;3793.98;2999.02;0;0;8;0;2889;2000673163;14.65;249.51;433.8
06:25;0;6861.19;53;4036;60.01;3;3794.06;2999.02;0;0;8;0;2889;2000673163;15.04;249.56;441.99
06:30;0;6861.19;53;4036;59.99;3;3794.15;2999.02;0;0;8;0;2889;2000673163;15.08;249.55;449.96
06:35;0;6861.19;53;4036;59.98;3;3794.23;2999.02;0;0;8;0;2889;2000673163;15.1;249.31;458.86
06:40;0;6861.19;0;4036;59.97;3;3794.31;2999.02;0;0;3;0;2889;2000673163;15.1;248.35;460.05
06:45;0;6861.2;0;4036;59.96;3;3794.4;2999.06;0.26;0.21;7;64.09;2890;2000673163;15.81;248.32;423.22
06:50;0;6861.2;0;4036;59.96;3;3794.48;2999.06;0.01;0.01;3;1.99;2890;2000673163;16.01;248.16;465.12
