CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;7964.8;0;4685.18;59.99;3;4366.69;3422.2;0;0;2;0;3286;2000673163;16.96;249.28;276.19
06:20;0;7964.8;0;4685.18;59.99;3;4366.77;3422.2;0;0;7;0.08;3292;2000673163;16.99;249.13;295.08
06:25;0;7964.8;0;4685.18;59.98;3;4366.86;3422.28;0.01;0.03;7;1.74;3293;2000673163;17.05;248.61;258.38
06:30;0;7964.8;0;4685.18;59.99;3;4366.94;3422.36;0.01;0.04;7;2.39;3293;2000673163;17.61;248.86;251.66
06:35;0;7964.81;0;4685.18;59.98;3;4367.02;3422.45;0.05;0.12;7;12.92;3293;2000673163;17.67;249.52;250.51
06:40;0;7964.81;0;4685.18;59.99;3;4367.11;3422.53;0.08;0.16;7;18.64;3293;2000673163;17.7;248.86;251.21
06:45;0;7964.81;0;4685.18;59.99;3;4367.19;3422.61;0.07;0.15;7;17.8;3293;2000673163;18.02;249.22;254.95
06:50;0;7964.81;0;4685.19;59.98;3;4367.27;3422.69;0.1;0.18;7;23.53;3293;2000673163;18.28;248.72;258.63
06:55;0;7964.82;0;4685.19;59.98;3;4367.36;3422.78;0.14;0.2;7;35.4;3293;2000673163;18.47;248.41;300.23
07:00;0;7964.83;0;4685.19;59.99;3;4367.44;3422.86;0.16;0.2;7;39.97;3293;2000673163;18.89;247.82;326.57
07:05;0;7964.83;0;4685.2;59.97;3;4367.52;3422.94;0.19;0.25;7;46.51;3293;2000673163;18.89;248.07;288.46
07:10;0;7964.84;0;4685.2;59.98;3;4367.61;3423.03;0.3;0.31;7;72.92;3293;2000673163;19.25;247.87;327.57
