CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;12388.24;0;7287.2;59.99;3;6506.26;5479.86;0;0;3;0;4398;2000673163;7.43;249.5;269.22
07:00;0;12388.24;0;7287.2;60;3;6506.34;5479.87;0;0;7;0.13;4402;2000673163;7.5;250.05;287.37
07:05;0;12388.24;0;7287.2;59.98;3;6506.42;5479.96;0.01;0.03;7;1.49;4402;2000673163;7.5;250.38;251.71
07:10;0;12388.24;0;7287.2;60;3;6506.51;5480.04;0.02;0.06;7;4.5;4402;2000673163;7.93;250.26;252.87
07:15;0;12388.24;0;7287.2;59.99;3;6506.59;5480.04;0;0;3;0.12;4402;2000673163;7.52;249.8;434.87
07:20;0;12388.24;0;7287.2;59.98;3;6506.67;5480.04;0;0;3;0;4402;2000673163;7.5;249.52;449.45
07:25;0;12388.24;0;7287.2;59.98;3;6506.76;5480.04;0;0;3;0;4402;2000673163;7.5;248.97;457.01
07:30;0;12388.24;0;7287.2;59.99;3;6506.84;5480.04;0;0;3;0;4402;2000673163;7.51;250.14;462.22
07:35;0;12388.24;0;7287.2;59.99;3;6506.92;5480.07;0.06;0.06;7;14.57;4403;2000673163;8.11;249.81;437.26
07:40;0;12388.25;0;7287.2;59.98;3;6507.01;5480.15;0.21;0.21;7;51.64;4403;2000673163;9.33;250.11;392.92
07:45;0;12388.25;0;7287.21;59.98;3;6507.09;5480.23;0.23;0.22;7;58.19;4403;2000673163;10.08;250.25;397.44
07:50;0;12388.26;0;7287.21;59.97;3;6507.17;5480.32;0.25;0.24;7;63.05;4403;2000673163;10.35;249.37;394.72
