CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;9667.99;0;5687.06;60.01;3;4951.34;3992.15;0;0;2;0;3518;2000673163;14.49;251.67;284.92
06:45;0;9667.99;0;5687.06;59.97;3;4951.43;3992.2;0;0.01;7;0.76;3520;2000673163;14.53;251.5;272.78
06:50;0;9667.99;0;5687.06;59.98;3;4951.51;3992.28;0.02;0.07;7;5.04;3520;2000673163;15;251.56;252.43
06:55;0;9667.99;0;5687.06;59.98;3;4951.6;3992.3;0;0.01;3;0.5;3520;2000673163;14.93;251.4;389.92
07:00;0;9667.99;0;5687.06;60;3;4951.68;3992.3;0;0;3;0;3520;2000673163;14.8;251.78;432.67
07:05;0;9668;0;5687.06;59.98;3;4951.76;3992.34;0.07;0.09;7;17.12;3521;2000673163;15.32;251.44;381.82
07:10;0;9668;0;5687.06;59.99;3;4951.84;3992.42;0.22;0.26;7;54.07;3521;2000673163;16.19;251.48;320.91
07:15;0;9668.01;0;5687.07;59.98;3;4951.93;3992.5;0.28;0.29;7;69.05;3521;2000673163;16.73;251.55;347.63
07:20;0;9668.02;0;5687.07;59.97;3;4952.01;3992.58;0.32;0.34;7;80.2;3521;2000673163;16.99;251.46;326.39
07:25;0;9668.04;0;5687.08;59.96;3;4952.09;3992.67;0.48;0.41;7;119.83;3521;2000673163;17.61;251.54;377.86
07:30;0;9668.06;0;5687.1;59.95;3;4952.18;3992.75;0.55;0.46;7;138.41;3521;2000673163;18.18;251.05;374.25
07:35;0;9668.09;0;5687.11;59.96;3;4952.26;3992.84;0.65;0.51;7;162.12;3521;2000673163;18.56;251.24;386.57
