CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:25;0;1063.44;0;625.55;59.99;3;371.32;342.72;0;0;3;0;178;2000673163;14.45;250.75;259.58
06:30;0;1063.44;0;625.55;59.99;3;371.4;342.72;0;0;2;0.05;181;2000673163;14.52;250.95;296.74
06:35;0;1063.44;0;625.55;59.98;3;371.49;342.8;0.01;0.03;7;1.94;182;2000673163;15.08;250.5;252.23
06:40;0;1063.44;0;625.55;59.99;3;371.57;342.86;0.01;0.04;0;2.45;182;2000673163;15.1;250.41;308.28
06:45;0;1063.44;0;625.55;59.98;3;371.65;342.86;0;0;3;0;182;2000673163;15.1;250.19;427.64
06:50;0;1063.44;0;625.55;59.99;3;371.74;342.86;0;0;2;0;182;2000673163;15.08;250.51;436.04
06:55;0;1063.45;0;625.56;60;3;371.82;342.94;0.14;0.18;7;34.3;183;2000673163;16.03;249.7;338.89
07:00;0;1063.45;0;625.56;59.99;3;371.9;343.02;0.18;0.22;7;45.67;183;2000673163;16.4;248.97;324.67
07:05;0;1063.46;0;625.56;59.99;3;371.99;343.1;0.23;0.25;7;57.4;183;2000673163;16.83;248.81;353.08
07:10;0;1063.47;0;625.57;59.99;3;372.07;343.19;0.28;0.28;7;68.3;183;2000673163;17.46;248.65;355.49
07:15;0;1063.48;0;625.58;60;3;372.15;343.27;0.3;0.33;7;73.88;183;2000673163;17.69;248.99;311.7
07:20;0;1063.49;0;625.58;59.99;3;372.24;343.35;0.37;0.33;7;90.63;183;2000673163;18.04;248.29;367.42
07:25;0;1063.51;0;625.59;59.98;3;372.32;343.44;0.41;0.37;7;100.54;183;2000673163;18.34;248.34;358.55
