CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:35;0;9797.16;0;5763.03;59.97;3;5013.14;4052.29;0;0;3;0;3547;2000673163;12.6;249.5;246
06:40;0;9797.16;0;5763.03;59.99;3;5013.22;4052.29;0;0;3;0.03;3549;2000673163;12.57;249.25;294.43
06:45;0;9797.16;0;5763.03;60;3;5013.31;4052.37;0.01;0.02;7;1.2;3550;2000673163;12.61;249.36;255.09
06:50;0;9797.16;0;5763.03;60.01;3;5013.39;4052.44;0.01;0.04;2;2.53;3550;2000673163;13.05;249.75;277.77
06:55;0;9797.16;0;5763.03;60.01;3;5013.48;4052.44;0;0;3;0;3550;2000673163;12.61;249.78;429.05
07:00;0;9797.16;0;5763.03;60.02;3;5013.56;4052.44;0;0;3;0;3550;2000673163;12.6;249.41;438.64
07:05;0;9797.16;0;5763.04;59.98;3;5013.64;4052.51;0.1;0.14;7;24.15;3551;2000673163;13.5;249.04;352.34
07:10;0;9797.17;0;5763.04;59.98;3;5013.72;4052.59;0.16;0.2;7;39.05;3551;2000673163;14.14;249.61;323.76
07:15;0;9797.17;0;5763.04;59.99;3;5013.81;4052.67;0.21;0.22;7;51.14;3551;2000673163;14.53;249.45;359.84
07:20;0;9797.18;0;5763.05;60;3;5013.89;4052.76;0.25;0.25;7;61.93;3551;2000673163;15.08;248.74;375.16
07:25;0;9797.19;0;5763.05;59.99;3;5013.98;4052.84;0.28;0.29;7;68.76;3551;2000673163;15.1;248.52;344.25
07:30;0;9797.2;0;5763.06;60;3;5014.06;4052.92;0.3;0.31;7;74.83;3551;2000673163;15.51;248.6;338.01
