CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:10;0;11802.02;0;6942.37;59.97;3;6115.69;5107.04;0;0;3;0;4169;2000673163;8.8;249.75;252.5
07:15;0;11802.02;0;6942.37;59.97;3;6115.77;5107.04;0;0;2;0.03;4172;2000673163;8.78;249.63;289.97
07:20;0;11802.02;0;6942.37;59.96;3;6115.85;5107.12;0;0.01;7;0.46;4173;2000673163;8.9;249.06;251.07
07:25;0;11802.02;0;6942.37;59.97;3;6115.94;5107.2;0;0.02;7;0.91;4173;2000673163;9.34;249.1;250.59
07:30;0;11802.02;0;6942.37;59.97;3;6116.02;5107.29;0.01;0.02;7;1.24;4173;2000673163;9.39;249.04;250.76
07:35;0;11802.02;0;6942.37;59.98;3;6116.1;5107.36;0.01;0.04;2;2.24;4173;2000673163;9.43;249.16;262.59
07:40;0;11802.02;0;6942.37;59.96;3;6116.19;5107.36;0;0;3;0;4173;2000673163;9.37;248.53;426.57
07:45;0;11802.02;0;6942.37;59.97;3;6116.27;5107.36;0;0;3;0;4173;2000673163;9.38;248.18;431.27
07:50;0;11802.03;0;6942.37;59.97;3;6116.35;5107.42;0.08;0.11;7;18.54;4174;2000673163;9.87;248.54;363.45
07:55;0;11802.03;0;6942.37;59.98;3;6116.44;5107.5;0.17;0.2;7;42.34;4174;2000673163;10.68;248.6;352.03
08:00;0;11802.04;0;6942.38;59.98;3;6116.52;5107.59;0.2;0.2;7;49.38;4174;2000673163;11.24;248.26;389.03
08:05;0;11802.05;0;6942.38;59.97;3;6116.6;5107.67;0.18;0.2;7;44.39;4174;2000673163;11.29;248.47;372.68
