CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;2410.17;0;1417.75;60;3;893.95;850.66;0;0;3;0.02;416;2000673163;15.3;250.15;282.62
07:00;0;2410.17;0;1417.75;60.01;3;894.03;850.73;0.01;0.02;7;1.09;418;2000673163;15.74;250.38;269.07
07:05;0;2410.17;0;1417.75;59.99;3;894.12;850.81;0.03;0.08;7;6.61;418;2000673163;15.8;249.79;251.41
07:10;0;2410.17;0;1417.75;59.99;3;894.2;850.83;0.01;0.01;3;1.48;418;2000673163;15.8;249.84;398.4
07:15;0;2410.17;0;1417.75;59.98;3;894.29;850.83;0;0;3;0;418;2000673163;15.8;248.35;431.61
07:20;0;2410.17;0;1417.75;59.99;3;894.37;850.87;0.06;0.08;7;13.98;419;2000673163;16.1;248.48;391.26
07:30;0;2410.18;0;1417.75;59.98;3;894.52;851.02;0.15;0.18;7;36.53;419;2000673163;17.2;248.82;353.7
07:35;0;2410.19;0;1417.76;59.98;3;894.61;851.1;0.17;0.24;7;42.07;419;2000673163;17.53;248.5;280.37
07:40;0;2410.19;0;1417.76;59.99;3;894.69;851.19;0.21;0.24;7;51.38;419;2000673163;17.7;248.22;323
07:45;0;2410.2;0;1417.77;59.99;3;894.78;851.27;0.25;0.25;7;60.71;419;2000673163;18.08;248.88;360.12
07:50;0;2410.21;0;1417.77;59.99;3;894.86;851.36;0.27;0.25;7;65.74;419;2000673163;18.3;248.37;377.33
07:55;0;2410.22;0;1417.78;60;3;894.95;851.44;0.29;0.29;7;71.56;419;2000673163;18.61;248.24;354.54
