CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;10695.89;0;6291.7;60;3;5415.5;4439.99;0;0;2;0;3748;2000673163;15.78;246.09;278.33
07:20;0;10695.89;0;6291.7;59.98;3;5415.58;4439.99;0;0;3;0;3750;2000673163;15.79;245.52;289.97
07:25;0;10695.89;0;6291.7;59.98;3;5415.67;4440.01;0;0;7;0.16;3755;2000673163;15.8;246.53;284.74
07:30;0;10695.89;0;6291.7;59.98;3;5415.75;4440.09;0.01;0.03;2;1.57;3755;2000673163;16.23;246.54;254.09
07:35;0;10695.89;0;6291.7;59.98;3;5415.83;4440.09;0;0;3;0;3755;2000673163;15.93;246.92;416.8
07:40;0;10695.89;0;6291.7;60;3;5415.92;4440.09;0;0;3;0;3755;2000673163;15.84;246.6;427.63
07:45;0;10695.9;0;6291.7;60;3;5416;4440.14;0.09;0.11;7;22.13;3756;2000673163;16.51;247.2;372.63
07:50;0;10695.9;0;6291.71;60.01;3;5416.08;4440.22;0.11;0.15;7;27.95;3756;2000673163;17.43;247.64;360.37
07:55;0;10695.91;0;6291.71;60.01;3;5416.17;4440.31;0.14;0.17;7;34.83;3756;2000673163;17.68;247.98;362.25
08:00;0;10695.91;0;6291.71;60;3;5416.25;4440.39;0.2;0.22;7;48.05;3756;2000673163;17.79;247.45;347.47
08:05;0;10695.92;0;6291.72;59.98;3;5416.33;4440.48;0.27;0.25;7;65.62;3756;2000673163;18.29;247.65;375.79
08:10;0;10695.93;0;6291.72;59.98;3;5416.42;4440.56;0.24;0.24;7;58.36;3756;2000673163;18.3;247.4;361.74
