CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:05;0;8005.25;0;4708.97;60.01;3;4380.49;3435.78;0;0;3;0;3295;2000673163;15.57;250.47;247.33
06:10;0;8005.25;0;4708.97;60.01;3;4380.57;3435.78;0;0;7;0.06;3297;2000673163;15.73;250.09;292.32
06:15;0;8005.25;0;4708.97;60.01;3;4380.66;3435.87;0.01;0.03;7;1.42;3297;2000673163;15.8;249.88;250.78
06:20;0;8005.25;0;4708.97;59.99;3;4380.74;3435.95;0.01;0.05;7;3.01;3297;2000673163;16.08;249.82;252.35
06:25;0;8005.25;0;4708.97;60;3;4380.82;3436.03;0.06;0.13;7;13.71;3297;2000673163;16.33;249.75;250.86
06:30;0;8005.25;0;4708.97;59.99;3;4380.91;3436.12;0.06;0.14;7;15.53;3297;2000673163;16.37;249.79;253.78
06:35;0;8005.26;0;4708.98;59.98;3;4380.99;3436.2;0.09;0.16;7;22.55;3297;2000673163;16.83;249.74;272.08
06:40;0;8005.26;0;4708.98;59.97;3;4381.07;3436.28;0.12;0.19;7;30.51;3297;2000673163;17.01;249.86;288.39
06:45;0;8005.27;0;4708.98;59.97;3;4381.16;3436.37;0.22;0.26;7;55.03;3297;2000673163;17.64;249.71;323.4
06:50;0;8005.28;0;4708.99;59.97;3;4381.24;3436.45;0.25;0.26;7;63.03;3297;2000673163;17.93;249.68;354.28
06:55;0;8005.3;0;4709;59.98;3;4381.32;3436.53;0.45;0.38;7;113.27;3297;2000673163;18.58;250.16;383.53
07:00;0;8005.31;0;4709.01;59.98;3;4381.41;3436.62;0.5;0.44;7;125.88;3297;2000673163;18.9;250.31;356.48
