CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;11813.12;0;6948.89;59.97;3;6134.86;5124.78;0;0;7;0.02;4193;2000673163;8.73;249.26;293.06
07:10;0;11813.12;0;6948.89;59.97;3;6134.95;5124.85;0;0.01;7;0.66;4195;2000673163;8.8;249.34;264.08
07:15;0;11813.12;0;6948.89;59.97;3;6135.03;5124.93;0.01;0.03;7;1.99;4195;2000673163;9.26;249.34;252.49
07:20;0;11813.12;0;6948.89;59.98;3;6135.11;5124.97;0.01;0.02;3;1.39;4195;2000673163;9.25;249.05;349.32
07:25;0;11813.12;0;6948.89;59.98;3;6135.2;5124.97;0;0;3;0;4195;2000673163;8.8;248.63;431.95
07:30;0;11813.12;0;6948.89;59.97;3;6135.28;5124.98;0.02;0.02;7;3.79;4196;2000673163;9.01;248.5;421.49
07:35;0;11813.13;0;6948.9;59.96;3;6135.36;5125.07;0.15;0.19;7;37.71;4196;2000673163;10.3;248.75;331.72
07:40;0;11813.14;0;6948.9;59.97;3;6135.45;5125.15;0.25;0.27;7;62.29;4196;2000673163;10.85;247.79;339.8
07:45;0;11813.15;0;6948.91;59.97;3;6135.53;5125.23;0.34;0.34;7;83.07;4196;2000673163;11.3;248.21;326.7
07:50;0;11813.17;0;6948.92;59.97;3;6135.61;5125.32;0.54;0.44;7;133.39;4196;2000673163;11.91;248.56;371.96
07:55;0;11813.19;0;6948.93;59.98;3;6135.7;5125.4;0.64;0.49;7;158.25;4196;2000673163;12.58;247.44;389.95
08:00;0;11813.21;0;6948.95;59.99;3;6135.78;5125.48;0.53;0.42;7;130.44;4196;2000673163;12.6;247.24;387.09
