CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;7690.2;0;4523.65;60;3;4269.8;3327.76;0;0;7;0.02;3256;2000673163;18.9;247.7;281.66
06:05;0;7690.2;0;4523.65;59.99;3;4269.88;3327.83;0.01;0.02;7;1.03;3258;2000673163;18.96;247.12;259.92
06:10;0;7690.2;0;4523.65;59.99;3;4269.95;3327.9;0.01;0.04;7;2.55;3258;2000673163;19.57;247.17;250.16
06:15;0;7690.2;0;4523.65;59.98;3;4270.03;3327.93;0;0.02;3;1.11;3258;2000673163;19.55;246.83;360.27
06:20;0;7690.2;0;4523.65;59.98;3;4270.12;3327.93;0;0;3;0;3258;2000673163;19.52;246.4;418.45
06:25;0;7690.2;0;4523.65;59.99;3;4270.2;3327.95;0.03;0.05;7;7.59;3259;2000673163;19.72;246.8;391.17
06:30;0;7690.21;0;4523.65;59.99;3;4270.28;3328.04;0.1;0.15;7;23.37;3259;2000673163;20.5;247.06;323.09
06:35;0;7690.21;0;4523.65;59.99;3;4270.37;3328.12;0.12;0.16;7;28.71;3259;2000673163;20.8;247.15;337.18
06:40;0;7690.21;0;4523.66;59.98;3;4270.45;3328.2;0.15;0.19;7;37;3259;2000673163;21.2;247.71;335.5
06:45;0;7690.22;0;4523.66;59.97;3;4270.53;3328.29;0.18;0.2;7;44.79;3259;2000673163;21.49;247.1;364.36
06:50;0;7690.23;0;4523.66;59.96;3;4270.62;3328.37;0.23;0.23;7;56.87;3259;2000673163;21.94;246.73;369.95
06:55;0;7690.24;0;4523.67;59.98;3;4270.72;3328.47;0.32;0.3;7;78.17;3259;2000673163;22.14;246.4;360.92
