CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:05;0;8145.18;0;4791.28;53.42;3;4435.3;3488.86;0;0;3;0;3316;2000673163;13.9;249.38;260.67
06:10;0;8145.18;0;4791.28;59.99;3;4435.39;3488.86;0;0;2;0;3319;2000673163;13.88;249.06;293.77
06:15;0;8145.18;0;4791.28;60;3;4435.47;3488.93;0.01;0.02;7;1;3321;2000673163;14.03;249.57;258.06
06:20;0;8145.18;0;4791.28;59.99;3;4435.55;3489.02;0.01;0.04;7;2.44;3321;2000673163;14.46;250.01;252.85
06:25;0;8145.18;0;4791.28;59.98;3;4435.64;3489.1;0.04;0.09;7;8.53;3321;2000673163;14.5;249.65;254.09
06:30;0;8145.18;0;4791.28;59.98;3;4435.72;3489.18;0.04;0.11;7;10.47;3321;2000673163;14.98;249.19;257.31
06:35;0;8145.18;0;4791.29;59.98;3;4435.8;3489.27;0.09;0.14;7;22.12;3321;2000673163;15.28;248.95;330.31
06:40;0;8145.19;0;4791.29;60;3;4435.89;3489.35;0.14;0.17;7;34.75;3321;2000673163;15.79;247.78;366.59
06:45;0;8145.2;0;4791.29;60.02;3;4435.97;3489.43;0.19;0.21;7;45.68;3321;2000673163;16.21;247.55;359.13
06:50;0;8145.21;0;4791.3;60.01;3;4436.05;3489.52;0.22;0.23;7;54.55;3321;2000673163;16.4;247.12;366.28
06:55;0;8145.21;0;4791.3;59.99;3;4436.14;3489.6;0.27;0.26;7;65.34;3321;2000673163;16.62;246.79;371.99
07:00;0;8145.23;0;4791.31;59.98;3;4436.22;3489.68;0.31;0.28;7;75.84;3321;2000673163;16.99;247.02;372.21
