CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:20;0;8927.69;0;5251.58;59.99;3;4691.31;3738.48;0;0;2;0;3421;2000673163;13.9;251.96;275.75
06:25;0;8927.69;0;5251.58;59.98;3;4691.39;3738.51;0;0;7;0.26;3425;2000673163;14.28;251.61;283.03
06:30;0;8927.69;0;5251.58;59.99;3;4691.47;3738.59;0.01;0.03;7;1.62;3425;2000673163;14.49;251.07;252.57
06:35;0;8927.69;0;5251.58;60;3;4691.56;3738.67;0.02;0.07;7;5.51;3425;2000673163;14.68;250.93;253.68
06:40;0;8927.69;0;5251.58;59.98;3;4691.64;3738.76;0.03;0.08;7;6.37;3425;2000673163;15.04;251.24;258.12
06:45;0;8927.69;0;5251.58;59.98;3;4691.72;3738.84;0.04;0.1;7;10.49;3425;2000673163;15.22;251.08;281.26
06:50;0;8927.69;0;5251.58;59.98;3;4691.81;3738.92;0.1;0.15;7;24.26;3425;2000673163;15.78;251.23;336.93
06:55;0;8927.7;0;5251.59;59.98;3;4691.89;3739.01;0.13;0.18;7;31.49;3425;2000673163;15.85;250.89;311.06
07:00;0;8927.7;0;5251.59;59.99;3;4691.97;3739.09;0.16;0.22;7;39.91;3425;2000673163;16.28;250.53;306.84
07:05;0;8927.71;0;5251.59;59.97;3;4692.06;3739.18;0.18;0.24;7;45.25;3425;2000673163;16.4;250.24;299.17
07:10;0;8927.72;0;5251.6;59.98;3;4692.14;3739.26;0.22;0.25;7;55.78;3425;2000673163;16.66;250.52;330.86
07:15;0;8927.73;0;5251.6;59.98;3;4692.22;3739.34;0.26;0.26;7;64.78;3425;2000673163;17.04;250.41;358.79
