CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;5506.17;0;3238.92;59.97;3;2668.39;2478.24;0;0;2;0.01;1510;2000673163;10.15;249.1;288.38
07:10;0;5506.17;0;3238.92;59.97;3;2668.47;2478.32;0.01;0.04;7;2.1;1511;2000673163;10.65;248.81;251.6
07:15;0;5506.17;0;3238.92;59.97;3;2668.55;2478.33;0;0.01;3;0.36;1511;2000673163;10.66;248.06;410.5
07:20;0;5506.17;0;3238.92;59.98;3;2668.64;2478.33;0;0;3;0;1511;2000673163;10.65;248.47;438.48
07:25;0;5506.17;0;3238.92;59.98;3;2668.72;2478.37;0.07;0.08;7;16.86;1512;2000673163;11.08;248.53;405
07:30;0;5506.18;0;3238.93;59.98;3;2668.8;2478.46;0.23;0.24;7;57.83;1512;2000673163;12.29;248.3;366.44
07:35;0;5506.19;0;3238.94;59.99;3;2668.89;2478.54;0.38;0.35;7;94.03;1512;2000673163;12.88;248.23;359.16
07:40;0;5506.21;0;3238.94;59.99;3;2668.97;2478.62;0.46;0.38;7;114.13;1512;2000673163;13.57;247.66;388.22
07:45;0;5506.23;0;3238.96;59.99;3;2669.05;2478.71;0.66;0.5;7;162.93;1512;2000673163;14.22;247.48;394.04
07:50;0;5506.26;0;3238.98;60;3;2669.14;2478.79;0.94;0.67;7;231.81;1512;2000673163;15.19;247.25;400.89
07:55;0;5506.3;0;3239;60;3;2669.22;2478.87;0.98;0.69;7;242.43;1512;2000673163;15.96;247.86;403.86
08:00;0;5506.33;0;3239.02;59.99;3;2669.3;2478.96;0.89;0.64;7;219.56;1512;2000673163;16.39;247.41;395.25
