CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:20;0;6189.22;0;3640.72;59.99;3;3133.22;2740.88;0;0;2;0;1983;2000673163;10.7;251.84;274.04
06:25;0;6189.22;0;3640.72;59.99;3;3133.31;2740.88;0;0;6;0.05;1989;2000673163;10.71;251.81;294.83
06:30;0;6189.22;0;3640.72;59.98;3;3133.39;2740.97;0.01;0.02;7;0.96;1989;2000673163;11.09;251.75;252.51
06:35;0;6189.22;0;3640.72;59.98;3;3133.47;2741.05;0.01;0.04;6;2.2;1989;2000673163;11.29;251.67;254.39
06:40;0;6189.22;0;3640.72;59.99;3;3133.56;2741.08;0.01;0.03;3;3.31;1989;2000673163;11.3;251.76;369.01
06:45;0;6189.22;15;3640.72;59.99;3;3133.64;2741.08;0;0;8;0;1989;2000673163;11.3;251.41;431.71
06:50;0;6189.22;15;3640.72;59.98;3;3133.72;2741.08;0;0;8;0;1989;2000673163;11.29;251.26;440.39
06:55;0;6189.22;15;3640.72;60;3;3133.81;2741.08;0;0;8;0;1989;2000673163;11.3;251.49;445.42
07:00;0;6189.22;53;3640.72;59.99;3;3133.89;2741.08;0;0;8;0;1989;2000673163;11.31;251.01;451.01
07:05;0;6189.22;53;3640.72;59.98;3;3133.97;2741.08;0;0;8;0;1989;2000673163;11.42;251.21;456.12
07:10;0;6189.22;53;3640.72;59.98;3;3134.06;2741.08;0;0;8;0;1989;2000673163;11.93;251.21;458.86
07:15;0;6189.22;15;3640.72;59.98;3;3134.14;2741.08;0;0;8;0;1989;2000673163;11.98;251.26;464.52
07:20;0;6189.22;0;3640.72;59.97;3;3134.22;2741.08;0;0;3;0;1989;2000673163;12;251.46;466.27
