CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:45;0;1971;0;1159.41;59.99;3;714.43;676.09;0;0;2;0.03;336;2000673163;15.82;247.25;281.2
06:50;0;1971;0;1159.41;59.99;3;714.51;676.17;0.01;0.03;7;2.09;337;2000673163;16.34;246.93;250.71
06:55;0;1971;0;1159.41;60;3;714.59;676.24;0.01;0.05;3;3.08;337;2000673163;16.4;247.58;268.77
07:00;0;1971;0;1159.41;60;3;714.67;676.24;0;0;3;0;337;2000673163;16.37;247.36;420.07
07:05;0;1971;0;1159.41;59.99;3;714.76;676.24;0;0;3;0;337;2000673163;16.4;246.27;430.63
07:10;0;1971.01;0;1159.42;59.99;3;714.84;676.3;0.1;0.13;7;23.54;338;2000673163;17.01;246.48;343.74
07:15;0;1971.01;0;1159.42;59.99;3;714.93;676.39;0.16;0.19;7;38.87;338;2000673163;17.7;246.78;339.08
07:20;0;1971.02;0;1159.42;59.99;3;715.01;676.47;0.17;0.24;7;41.58;338;2000673163;17.72;246.72;280.78
07:25;0;1971.02;0;1159.43;59.99;3;715.09;676.55;0.22;0.24;7;54.13;338;2000673163;18.28;247.05;334.95
07:30;0;1971.03;0;1159.43;59.99;3;715.18;676.64;0.26;0.26;7;64.92;338;2000673163;18.69;247.33;356.34
07:35;0;1971.04;0;1159.44;59.99;3;715.26;676.72;0.29;0.3;7;72.3;338;2000673163;18.89;246.8;342.6
07:40;0;1971.06;0;1159.45;59.99;3;715.35;676.81;0.34;0.3;7;82.33;338;2000673163;19.42;246.2;371.9
07:45;0;1971.07;0;1159.45;60;3;715.43;676.89;0.36;0.32;7;88.57;338;2000673163;19.68;245.53;370.73
