CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:50;0;6882.09;53;4048.29;59.99;3;3807.78;3006.31;0;0;8;0;2914;2000673163;14.44;252.01;297.14
05:55;0;6882.09;53;4048.29;59.99;3;3807.86;3006.31;0;0;8;0;2914;2000673163;14.46;251.38;365.45
06:00;0;6882.09;53;4048.29;59.99;3;3807.95;3006.31;0;0;8;0;2914;2000673163;14.48;251.34;404.55
06:05;0;6882.09;0;4048.29;59.98;3;3808.03;3006.31;0;0;3;0;2914;2000673163;14.5;250.76;428.71
06:10;0;6882.09;0;4048.29;59.98;3;3808.11;3006.35;0.06;0.08;7;13.75;2915;2000673163;14.93;250.79;391.97
06:15;0;6882.1;0;4048.29;59.97;3;3808.2;3006.43;0.14;0.18;7;35.78;2915;2000673163;15.98;251.11;347.82
06:20;0;6882.11;0;4048.3;59.97;3;3808.28;3006.52;0.25;0.26;7;61.56;2915;2000673163;16.4;251.44;361.83
06:25;0;6882.12;0;4048.3;59.96;3;3808.36;3006.6;0.32;0.34;7;79.58;2915;2000673163;16.63;250.79;317.38
06:30;0;6882.14;0;4048.32;59.98;3;3808.45;3006.68;0.5;0.43;7;125.14;2915;2000673163;17.43;250.85;371.79
06:35;0;6882.15;0;4048.32;59.96;3;3808.53;3006.77;0.4;0.35;7;99.65;2915;2000673163;17.7;250.86;382.81
06:40;0;6882.16;0;4048.33;59.96;3;3808.61;3006.85;0.44;0.41;7;110.58;2915;2000673163;17.9;250.69;349.96
06:45;0;6882.17;53;4048.33;59.96;3;3808.7;3006.86;0.03;0.03;8;8.16;2915;2000673163;16.79;250.43;454.93
