CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;2093.81;0;1231.65;60;3;762.92;723.13;0;0;3;0;357;2000673163;17;247.25;274.49
06:55;0;2093.81;0;1231.65;60.01;3;763;723.16;0;0.01;7;0.45;360;2000673163;17.06;246.79;285.61
07:00;0;2093.81;0;1231.65;60;3;763.09;723.24;0.02;0.06;7;4.55;360;2000673163;17.61;246.54;247.87
07:05;0;2093.81;0;1231.65;59.99;3;763.17;723.27;0.02;0.04;3;4.17;360;2000673163;17.67;246.07;348.36
07:10;0;2093.81;0;1231.65;59.98;3;763.25;723.27;0;0;3;0;360;2000673163;17.62;245.98;426.75
07:15;0;2093.81;0;1231.65;59.99;3;763.34;723.29;0.03;0.04;7;7.62;361;2000673163;17.77;246.68;405.81
07:20;0;2093.81;0;1231.66;59.99;3;763.42;723.38;0.16;0.2;7;39.95;361;2000673163;18.69;246.76;336.11
07:25;0;2093.82;0;1231.66;59.99;3;763.5;723.46;0.2;0.21;7;49.33;361;2000673163;19.11;247.08;371.03
07:30;0;2093.83;0;1231.67;59.99;3;763.59;723.54;0.25;0.27;7;61.35;361;2000673163;19.58;247.6;335.78
07:35;0;2093.84;0;1231.67;59.99;3;763.67;723.63;0.35;0.33;7;86.07;361;2000673163;19.84;247.13;346.28
07:40;0;2093.86;0;1231.68;59.99;3;763.75;723.71;0.57;0.46;7;139.72;361;2000673163;20.5;246.93;377.45
07:45;0;2093.89;0;1231.7;59.99;3;763.84;723.79;0.78;0.58;7;192.41;361;2000673163;21.3;247.31;391.58
07:50;0;2093.92;0;1231.72;59.99;3;763.92;723.88;0.8;0.6;7;198.72;361;2000673163;21.56;247.49;390.88
