CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:10;0;2823.82;0;1661.07;60;3;1098.71;1048.44;0;0;2;0;535;2000673163;12.6;248.99;285.21
07:15;0;2823.82;0;1661.07;59.99;3;1098.79;1048.52;0.01;0.03;7;2.29;536;2000673163;12.93;249.54;257.91
07:20;0;2823.82;0;1661.07;59.99;3;1098.88;1048.59;0.03;0.08;0;6.58;536;2000673163;13.18;249.71;265.78
07:25;0;2823.82;0;1661.07;60;3;1098.96;1048.59;0;0;3;0;536;2000673163;13.18;249.72;429.29
07:30;0;2823.82;0;1661.07;59.99;3;1099.04;1048.59;0;0;3;0;536;2000673163;13.18;249.11;439.21
07:35;0;2823.83;0;1661.08;59.99;3;1099.13;1048.65;0.09;0.12;7;22.37;537;2000673163;13.68;248.43;359.59
07:40;0;2823.83;0;1661.08;60;3;1099.21;1048.74;0.16;0.19;7;39.32;537;2000673163;14.48;248.25;344.64
07:45;0;2823.84;0;1661.08;59.99;3;1099.29;1048.82;0.17;0.23;7;41.82;537;2000673163;14.5;248.02;287.6
07:50;0;2823.85;0;1661.09;60;3;1099.38;1048.9;0.22;0.25;7;53.93;537;2000673163;15.01;248.03;322.96
07:55;0;2823.86;0;1661.09;60;3;1099.46;1048.98;0.27;0.27;7;66.08;537;2000673163;15.42;248.48;360.49
08:00;0;2823.87;0;1661.1;59.99;3;1099.54;1049.07;0.32;0.31;7;78.39;537;2000673163;15.8;248.36;348.47
08:05;0;2823.88;0;1661.1;59.98;3;1099.63;1049.15;0.28;0.31;7;68.38;537;2000673163;15.8;248.19;308.96
