CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;11765.78;0;6921.05;59.98;3;6059.88;5055.15;0;0;2;0;4110;2000673163;9.74;247.79;269.8
07:20;0;11765.78;0;6921.05;59.98;3;6059.96;5055.15;0;0;2;0;4112;2000673163;10.05;247.59;289.07
07:25;0;11765.78;0;6921.05;59.98;3;6060.04;5055.16;0;0;2;0.01;4120;2000673163;10.08;247.17;298.66
07:30;0;11765.78;0;6921.05;59.98;3;6060.13;5055.24;0.01;0.02;7;1.37;4121;2000673163;10.2;246.8;249.72
07:35;0;11765.78;0;6921.05;59.98;3;6060.21;5055.27;0.01;0.02;3;1.36;4121;2000673163;10.38;246.62;348.89
07:40;0;11765.78;0;6921.05;59.98;3;6060.29;5055.27;0;0;3;0;4121;2000673163;10.1;246.63;434.44
07:45;0;11765.79;0;6921.05;59.99;3;6060.38;5055.29;0.04;0.05;7;10.57;4122;2000673163;10.34;246.61;424.99
07:50;0;11765.79;0;6921.05;60;3;6060.46;5055.37;0.17;0.21;7;41.03;4122;2000673163;11.42;246.44;319.58
07:55;0;11765.79;0;6921.05;59.99;3;6060.54;5055.46;0.06;0.11;7;14.64;4122;2000673163;11.59;246.8;305.36
08:00;0;11765.8;0;6921.06;59.99;3;6060.63;5055.54;0.07;0.12;7;16.48;4122;2000673163;11.78;246.41;306.94
08:05;0;11765.81;0;6921.06;60.01;3;6060.71;5055.62;0.38;0.38;7;93.95;4122;2000673163;12.27;247.78;320.49
08:10;0;11765.84;0;6921.08;60;3;6060.79;5055.71;0.91;0.66;7;225.04;4122;2000673163;13.63;248.27;390.95
