CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:20;0;4313.02;0;2537.07;59.98;3;2012.67;1910.8;0;0;3;0;1067;2000673163;9.63;247.74;253.83
07:25;0;4313.02;0;2537.07;59.97;3;2012.76;1910.8;0;0;3;0;1072;2000673163;10.03;247.92;290.44
07:30;0;4313.02;0;2537.07;59.99;3;2012.84;1910.82;0;0;2;0.19;1076;2000673163;10.1;247.91;288.69
07:35;0;4313.02;0;2537.07;59.98;3;2012.92;1910.9;0.01;0.03;7;1.69;1077;2000673163;10.22;248.42;252.47
07:40;0;4313.02;0;2537.07;59.98;3;2013.01;1910.98;0.01;0.04;6;2.34;1078;2000673163;10.69;247.05;266.1
07:45;0;4313.02;0;2537.07;59.98;3;2013.09;1911.06;0.06;0.11;7;13.39;1078;2000673163;11.14;247.28;303.15
07:50;0;4313.02;0;2537.07;59.99;3;2013.17;1911.14;0.05;0.11;7;12.89;1078;2000673163;11.3;247.17;302.59
07:55;0;4313.03;0;2537.07;59.98;3;2013.26;1911.23;0.13;0.17;7;32.97;1078;2000673163;11.93;247.33;351.99
08:00;0;4313.04;0;2537.08;59.98;3;2013.34;1911.31;0.36;0.33;7;89.4;1078;2000673163;12.5;246.69;360.9
08:05;0;4313.05;0;2537.09;59.97;3;2013.42;1911.39;0.4;0.34;7;97.14;1078;2000673163;13.11;246.59;379.03
08:10;0;4313.06;0;2537.1;59.98;3;2013.51;1911.48;0.28;0.27;7;68.84;1078;2000673163;13.18;246.95;357.84
08:15;0;4313.07;0;2537.1;59.98;3;2013.59;1911.56;0.22;0.24;7;53.82;1078;2000673163;13.16;246.87;347.51
