CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:10;0;4011.42;0;2359.66;59.98;3;1804.19;1712.36;0;0;2;0.02;947;2000673163;7.5;247.74;278.33
07:15;0;4011.42;0;2359.66;59.98;3;1804.27;1712.42;0;0.02;7;0.89;949;2000673163;7.96;248.55;270.34
07:20;0;4011.42;0;2359.66;59.98;3;1804.36;1712.5;0.01;0.05;3;2.97;949;2000673163;8.23;248.49;251.46
07:25;0;4011.42;0;2359.66;59.98;3;1804.44;1712.5;0;0;3;0;949;2000673163;8.2;248.28;429.62
07:30;0;4011.42;0;2359.66;59.99;3;1804.52;1712.5;0;0;3;0;949;2000673163;8.2;247.74;443.93
07:35;0;4011.43;0;2359.66;59.99;3;1804.61;1712.55;0.13;0.13;7;31.04;950;2000673163;8.83;248.1;405.48
07:40;0;4011.44;0;2359.67;59.99;3;1804.69;1712.63;0.26;0.25;7;65.23;950;2000673163;10.02;248.61;381.11
07:45;0;4011.45;0;2359.68;59.99;3;1804.77;1712.72;0.35;0.31;7;86.18;950;2000673163;10.52;248.12;375.17
07:50;0;4011.46;0;2359.68;59.99;3;1804.85;1712.8;0.44;0.37;7;108.06;950;2000673163;10.94;248.41;380.2
07:55;0;4011.48;0;2359.7;59.99;3;1804.94;1712.88;0.55;0.43;7;135.54;950;2000673163;11.48;247.52;394.39
08:00;0;4011.51;0;2359.71;59.98;3;1805.02;1712.97;0.67;0.5;7;163.86;950;2000673163;12.1;246.94;397.73
08:05;0;4011.53;0;2359.73;59.98;3;1805.11;1713.05;0.78;0.56;7;191.06;950;2000673163;12.6;246.63;401.55
