CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:50;0;6574.44;0;3867.32;60.02;3;3625.72;2891.67;0;0;3;0;2612;2000673163;13.9;252.3;260.6
05:55;0;6574.44;0;3867.32;60.03;3;3625.8;2891.67;0;0;3;0;2612;2000673163;13.87;252.35;322.34
06:00;0;6574.44;0;3867.32;60.02;3;3625.89;2891.67;0;0;3;0;2612;2000673163;13.89;252.38;378.4
06:05;0;6574.44;0;3867.32;60;3;3625.97;2891.67;0;0;3;0;2612;2000673163;13.9;252.05;403.29
06:10;0;6574.44;0;3867.32;59.98;3;3626.05;2891.67;0;0;3;0;2612;2000673163;13.9;251.61;415.7
06:15;0;6574.44;0;3867.32;59.98;3;3626.14;2891.67;0;0;3;0;2612;2000673163;13.9;250.55;430.14
06:20;0;6574.44;0;3867.32;59.99;3;3626.22;2891.68;0.02;0.03;7;5.96;2613;2000673163;14.04;250.65;428.68
06:25;0;6574.45;0;3867.33;59.99;3;3626.3;2891.76;0.22;0.23;7;54.93;2613;2000673163;15.56;250.73;369.38
06:30;0;6574.46;0;3867.33;59.99;3;3626.39;2891.85;0.29;0.3;7;72.42;2613;2000673163;16.15;251.03;347.43
06:35;0;6574.47;0;3867.34;59.98;3;3626.47;2891.93;0.32;0.3;7;81.03;2613;2000673163;16.4;251.02;372.91
06:40;0;6574.49;0;3867.35;59.97;3;3626.55;2892.01;0.35;0.31;7;88.08;2613;2000673163;16.86;250.45;387.82
06:45;0;6574.5;0;3867.35;59.97;3;3626.64;2892.1;0.4;0.38;7;100.25;2613;2000673163;17;250.15;347.04
