CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;4057.32;0;2386.66;59.98;3;1843.34;1749.22;0;0;2;0;973;2000673163;6.27;250.23;277.14
07:10;0;4057.32;0;2386.66;59.98;3;1843.42;1749.25;0;0.01;7;0.44;977;2000673163;6.31;250.38;284.03
07:15;0;4057.32;0;2386.66;59.99;3;1843.5;1749.33;0.01;0.03;7;1.72;977;2000673163;6.78;250.5;251.94
07:20;0;4057.32;0;2386.66;59.99;3;1843.59;1749.42;0.02;0.05;7;3.74;977;2000673163;6.9;250.71;253.59
07:25;0;4057.32;0;2386.66;59.99;3;1843.67;1749.42;0;0;3;0;977;2000673163;6.88;250.26;436.96
07:30;0;4057.32;0;2386.66;60;3;1843.75;1749.42;0;0;3;0;977;2000673163;6.89;250.15;452.63
07:35;0;4057.33;0;2386.66;60;3;1843.84;1749.47;0.13;0.14;7;31.54;978;2000673163;7.57;250.05;397.84
07:40;0;4057.34;0;2386.67;59.99;3;1843.92;1749.56;0.25;0.24;7;62.45;978;2000673163;8.65;249.86;397.75
07:45;0;4057.35;0;2386.68;60;3;1844;1749.64;0.38;0.33;7;94.15;978;2000673163;9.17;249.13;383.54
07:50;0;4057.37;0;2386.69;59.99;3;1844.09;1749.72;0.5;0.4;7;124.21;978;2000673163;9.82;249.02;400.01
07:55;0;4057.39;0;2386.7;59.99;3;1844.17;1749.8;0.62;0.47;7;154.13;978;2000673163;10.39;249.44;398.51
08:00;0;4057.41;0;2386.71;59.99;3;1844.26;1749.89;0.64;0.48;7;158.68;978;2000673163;10.69;249.32;399.8
