CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:55;0;6985.47;29;4109.1;0;0;3963.25;3045.99;0;0;8;0;3092;2000673163;14.5;0;290.56
06:00;0;6985.47;29;4109.1;0;0;3963.33;3045.99;0;0;8;0;3092;2000673163;14.5;0;337.4
06:05;0;6985.47;29;4109.1;0;0;3963.41;3045.99;0;0;8;0;3092;2000673163;14.52;0;376.25
06:10;0;6985.47;29;4109.1;0;0;3963.49;3045.99;0;0;8;0;3092;2000673163;14.76;0;401.35
06:15;0;6985.47;29;4109.1;0;0;3963.57;3045.99;0;0;8;0;3092;2000673163;15.04;0;413.87
06:20;0;6985.47;29;4109.1;0;0;3963.64;3045.99;0;0;8;0;3092;2000673163;15.1;0;425.4
06:25;0;6985.47;29;4109.1;0;0;3963.72;3045.99;0;0;8;0;3092;2000673163;15.08;0;433.08
06:30;0;6985.47;29;4109.1;0;0;3963.8;3045.99;0;0;8;0;3092;2000673163;15.09;0;439.5
06:35;0;6985.47;29;4109.1;0;0;3963.88;3045.99;0;0;8;0;3092;2000673163;15.08;0;447.36
06:40;0;6985.47;29;4109.1;0;0;3963.96;3045.99;0;0;8;0;3092;2000673163;15.1;0;453.53
06:45;0;6985.47;29;4109.1;0;0;3964.04;3045.99;0;0;8;0;3092;2000673163;15.09;0;458.21
06:50;0;6985.47;29;4109.1;0;0;3964.12;3045.99;0;0;8;0;3092;2000673163;15.1;0;460.14
06:55;0;6985.47;29;4109.1;0;0;3964.2;3045.99;0;0;8;0;3092;2000673163;15.1;0;462.87
07:00;0;6985.47;29;4109.1;0;0;3964.28;3045.99;0;0;8;0;3092;2000673163;15.43;0;468.04
