CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:05;0;7191.11;0;4230.07;59.99;3;4060.55;3125.27;0;0;2;0;3165;2000673163;15.1;246.98;276.56
06:10;0;7191.11;0;4230.07;60;3;4060.63;3125.28;0;0;7;0.09;3168;2000673163;15.51;247.08;290.77
06:15;0;7191.11;0;4230.07;59.99;3;4060.72;3125.36;0.01;0.02;7;1.2;3168;2000673163;15.76;247.67;248.64
06:20;0;7191.11;0;4230.07;59.97;3;4060.8;3125.44;0.01;0.04;7;2.08;3168;2000673163;15.9;247.33;250.04
06:25;0;7191.11;0;4230.07;59.97;3;4060.88;3125.5;0.01;0.04;3;2.61;3168;2000673163;16.21;247.92;302.73
06:30;0;7191.11;0;4230.07;59.98;3;4060.97;3125.5;0;0;3;0;3168;2000673163;15.8;247.81;417.91
06:35;0;7191.11;0;4230.07;59.98;3;4061.05;3125.5;0;0;2;0;3168;2000673163;15.9;247.7;425.83
06:40;0;7191.12;0;4230.07;59.97;3;4061.13;3125.58;0.12;0.16;7;29.48;3169;2000673163;17.01;247.68;349.06
06:45;0;7191.12;0;4230.07;59.97;3;4061.22;3125.66;0.17;0.2;7;41.71;3169;2000673163;17.7;247.74;349.95
06:50;0;7191.13;0;4230.08;59.98;3;4061.3;3125.74;0.24;0.25;7;59.41;3169;2000673163;18.24;247.17;348.99
06:55;0;7191.14;0;4230.08;59.98;3;4061.38;3125.83;0.3;0.3;7;74.66;3169;2000673163;18.47;247.32;343.06
07:00;0;7191.16;0;4230.09;59.97;3;4061.47;3125.91;0.38;0.33;7;93.03;3169;2000673163;18.9;246.79;376.78
