CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;11926.31;0;7015.47;60.02;3;6212.92;5199.61;0;0;2;0;4242;2000673163;1.21;251.22;283.27
07:10;0;11926.31;0;7015.47;60.01;3;6213.01;5199.66;0;0.01;7;0.61;4244;2000673163;1.69;251.44;272.6
07:15;0;11926.31;0;7015.47;60.01;3;6213.09;5199.75;0.01;0.03;7;1.95;4244;2000673163;1.8;251.05;253.62
07:20;0;11926.31;0;7015.47;60;3;6213.17;5199.8;0.01;0.03;3;1.75;4244;2000673163;1.96;251.11;333.99
07:25;0;11926.31;0;7015.47;59.99;3;6213.26;5199.8;0;0;3;0;4244;2000673163;1.8;250.8;452.84
07:30;0;11926.31;0;7015.47;59.99;3;6213.34;5199.8;0;0;3;0;4244;2000673163;1.79;250.62;459.36
07:35;0;11926.31;0;7015.47;59.99;3;6213.42;5199.8;0;0;3;0;4244;2000673163;1.8;250.38;464.79
07:40;0;11926.31;0;7015.47;59.99;3;6213.51;5199.8;0;0;3;0;4244;2000673163;1.8;249.44;471.57
07:45;0;11926.31;0;7015.48;60;3;6213.59;5199.86;0.13;0.14;7;30.99;4245;2000673163;2.71;248.48;393.7
07:50;0;11926.32;0;7015.48;60;3;6213.67;5199.94;0.19;0.21;7;46.92;4245;2000673163;3.63;248.25;356.82
07:55;0;11926.33;0;7015.49;60.02;3;6213.76;5200.02;0.21;0.22;7;52.77;4245;2000673163;3.99;247.62;382.66
08:00;0;11926.33;0;7015.49;60.02;3;6213.84;5200.11;0.23;0.22;7;56.22;4245;2000673163;4.39;247.28;394.29
