CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;6908.55;0;4063.85;60.01;3;3850.2;3020.45;0;0;3;0;2964;2000673163;13.9;249.06;279.53
06:05;0;6908.55;0;4063.85;59.99;3;3850.28;3020.49;0;0.01;7;0.36;2968;2000673163;14.14;247.85;278.39
06:10;0;6908.55;0;4063.85;59.98;3;3850.37;3020.57;0.02;0.06;7;4.4;2968;2000673163;14.49;247.24;248.28
06:15;0;6908.55;53;4063.85;59.98;3;3850.45;3020.61;0.01;0.04;8;3.26;2968;2000673163;14.49;247.6;340.33
06:20;0;6908.55;53;4063.85;59.98;3;3850.53;3020.61;0;0;8;0;2968;2000673163;14.44;247.9;415.11
06:25;0;6908.55;53;4063.85;59.98;3;3850.62;3020.61;0;0;8;0;2968;2000673163;14.48;247.32;422.58
06:30;0;6908.55;53;4063.85;59.99;3;3850.7;3020.61;0;0;8;0;2968;2000673163;14.5;247.14;425.92
06:35;0;6908.55;53;4063.85;59.98;3;3850.78;3020.61;0;0;8;0;2968;2000673163;14.5;246.49;432.09
06:40;0;6908.55;53;4063.85;59.97;3;3850.87;3020.61;0;0;8;0;2968;2000673163;14.5;246.37;440.09
06:45;0;6908.55;0;4063.85;59.98;3;3850.95;3020.61;0;0;3;0;2968;2000673163;14.55;246.39;442.31
06:50;0;6908.55;0;4063.85;59.98;3;3851.03;3020.62;0.05;0.05;7;11.48;2969;2000673163;15.11;247.17;427.13
06:55;0;6908.56;0;4063.86;59.98;3;3851.12;3020.7;0.29;0.29;7;72.42;2969;2000673163;16.27;247.43;355.75
