CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;2797.72;0;1645.72;59.99;3;1087.54;1037.68;0;0;2;0;526;2000673163;16.91;247.34;283.59
07:20;0;2797.72;0;1645.72;59.99;3;1087.63;1037.73;0.01;0.02;7;1.11;530;2000673163;17;247.12;262.56
07:25;0;2797.72;0;1645.72;59.99;3;1087.71;1037.82;0.01;0.04;7;2.44;530;2000673163;17.26;247.8;249.96
07:30;0;2797.72;0;1645.72;59.99;3;1087.79;1037.84;0.01;0.02;3;1.39;530;2000673163;17.38;247.87;360.43
07:35;0;2797.72;0;1645.72;59.99;3;1087.88;1037.84;0;0;3;0;530;2000673163;17;247.59;422.3
07:40;0;2797.72;0;1645.72;59.99;3;1087.96;1037.87;0.05;0.07;7;12.91;531;2000673163;17.4;246.86;382.91
07:45;0;2797.72;0;1645.72;59.99;3;1088.04;1037.95;0.15;0.2;7;37.78;531;2000673163;18.37;248.02;323.35
07:50;0;2797.73;0;1645.72;60;3;1088.13;1038.04;0.2;0.26;7;50.3;531;2000673163;18.85;247.84;298.82
07:55;0;2797.74;0;1645.73;60;3;1088.21;1038.12;0.29;0.31;7;71.93;531;2000673163;19.05;247.66;328.93
08:00;0;2797.76;0;1645.74;59.99;3;1088.3;1038.21;0.41;0.38;7;102.28;531;2000673163;19.72;247.25;352.43
08:05;0;2797.78;0;1645.75;60;3;1088.38;1038.29;0.58;0.47;7;141.96;531;2000673163;20.29;246.52;369.79
08:10;0;2797.8;0;1645.77;59.99;3;1088.47;1038.37;0.69;0.53;7;169.21;531;2000673163;20.79;246.53;378.94
