CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:25;0;8758.97;0;5152.34;59.97;3;4637.84;3686.28;0;0;2;0;3402;2000673163;15.1;250.72;282.18
06:30;0;8758.97;0;5152.34;59.98;3;4637.93;3686.3;0;0;7;0.2;3407;2000673163;15.16;249.39;296.88
06:35;0;8758.97;0;5152.34;59.96;3;4638.01;3686.38;0.02;0.06;7;4.87;3407;2000673163;15.74;248.74;249.72
06:40;0;8758.98;0;5152.34;59.97;3;4638.09;3686.46;0.04;0.1;3;10.07;3407;2000673163;15.8;248.81;267.75
06:45;0;8758.98;0;5152.34;59.98;3;4638.18;3686.46;0;0;3;0;3407;2000673163;15.75;248.95;419.99
06:50;0;8758.98;0;5152.34;59.97;3;4638.26;3686.46;0;0;3;0;3407;2000673163;15.8;249.06;433.69
06:55;0;8758.98;0;5152.34;59.99;3;4638.34;3686.52;0.13;0.16;7;32.71;3408;2000673163;16.31;249.04;360.47
07:00;0;8758.99;0;5152.35;59.99;3;4638.43;3686.6;0.22;0.24;7;54.29;3408;2000673163;17.17;249.59;354.34
07:05;0;8759;0;5152.35;59.97;3;4638.51;3686.68;0.26;0.25;7;64.57;3408;2000673163;17.7;248.94;375.34
07:10;0;8759.01;0;5152.36;59.97;3;4638.59;3686.77;0.32;0.3;7;79.88;3408;2000673163;18.05;248.96;369.62
07:15;0;8759.02;0;5152.37;59.97;3;4638.68;3686.85;0.42;0.37;7;104.47;3408;2000673163;18.4;249;366.77
07:20;0;8759.04;0;5152.38;59.96;3;4638.76;3686.93;0.55;0.45;7;136.63;3408;2000673163;18.89;249.09;372.91
