CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:25;0;9192.6;0;5407.41;59.99;3;4784;3828.61;0;0;2;0;3449;2000673163;13.9;249.56;281.59
06:30;0;9192.6;0;5407.41;59.99;3;4784.09;3828.65;0;0.01;7;0.43;3453;2000673163;14.17;249.27;278.48
06:35;0;9192.6;0;5407.41;59.99;3;4784.17;3828.74;0.01;0.03;7;1.86;3453;2000673163;14.48;249.8;251.69
06:40;0;9192.6;0;5407.41;60;3;4784.25;3828.81;0.01;0.05;2;3.45;3453;2000673163;14.54;250.69;274.88
06:45;0;9192.6;0;5407.41;60;3;4784.34;3828.81;0;0;3;0;3453;2000673163;14.48;250.31;427.78
06:50;0;9192.6;0;5407.41;60.01;3;4784.42;3828.81;0;0;3;0;3453;2000673163;14.48;249.82;436.37
06:55;0;9192.61;0;5407.42;60.02;3;4784.5;3828.87;0.08;0.12;7;20.2;3454;2000673163;15.06;249.95;357.34
07:00;0;9192.61;0;5407.42;60;3;4784.58;3828.96;0.13;0.17;7;31.99;3454;2000673163;15.79;249.23;339.99
07:05;0;9192.62;0;5407.42;59.97;3;4784.67;3829.04;0.15;0.2;7;37.83;3454;2000673163;15.94;249.07;327.57
07:10;0;9192.62;0;5407.43;59.99;3;4784.75;3829.12;0.17;0.19;7;41.76;3454;2000673163;16.36;248.83;371.68
07:15;0;9192.63;0;5407.43;59.99;3;4784.83;3829.21;0.19;0.19;7;47.07;3454;2000673163;16.65;248.89;395.22
07:20;0;9192.64;0;5407.43;60;3;4784.92;3829.29;0.22;0.22;7;55.34;3454;2000673163;16.99;248.89;381.46
