CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;6513.85;0;3831.67;60.01;3;3569.1;2868.25;0;0;3;0;2558;2000673163;13.15;249.48;281.5
06:05;0;6513.85;0;3831.67;59.97;3;3569.18;2868.25;0;0;3;0;2558;2000673163;13.2;248.14;345.09
06:10;0;6513.85;0;3831.67;59.98;3;3569.26;2868.25;0;0;0;0;2558;2000673163;13.2;247.78;400.68
06:15;0;6513.85;0;3831.67;59.99;3;3569.34;2868.25;0;0;3;0;2558;2000673163;13.2;249.44;424.11
06:20;0;6513.85;0;3831.67;59.97;3;3569.43;2868.25;0;0;3;0;2558;2000673163;13.21;248.99;431.55
06:25;0;6513.85;0;3831.68;59.97;3;3569.51;2868.33;0.13;0.17;7;32.22;2559;2000673163;14.3;249.28;338.73
06:30;0;6513.86;0;3831.68;59.97;3;3569.6;2868.41;0.21;0.23;7;50.75;2559;2000673163;14.97;248.49;342.43
06:35;0;6513.87;0;3831.69;59.97;3;3569.68;2868.49;0.35;0.33;7;86.93;2559;2000673163;15.58;247.98;358.04
06:40;0;6513.89;0;3831.7;59.96;3;3569.76;2868.58;0.44;0.37;7;108.01;2559;2000673163;16.23;248.11;374.87
06:45;0;6513.89;0;3831.7;59.96;3;3569.84;2868.6;0.12;0.1;3;29.89;2559;2000673163;15.58;247.56;434.72
06:50;0;6513.89;0;3831.7;59.97;3;3569.93;2868.62;0.16;0.13;3;38.92;2560;2000673163;15.19;247.44;443.74
06:55;0;6513.9;0;3831.71;59.99;3;3570.01;2868.64;0.17;0.12;7;41;2561;2000673163;15.21;247.05;457.83
