CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:10;0;6777.77;0;3986.93;59.99;3;3737.11;2964.69;0;0;3;0;2785;2000673163;15.1;247.95;279.62
06:15;0;6777.77;0;3986.93;59.99;3;3737.19;2964.69;0;0;3;0;2785;2000673163;15.1;247.64;328.34
06:20;0;6777.77;0;3986.93;59.99;3;3737.27;2964.69;0;0;3;0;2785;2000673163;15.12;247.64;353.59
06:25;0;6777.77;0;3986.93;59.97;3;3737.36;2964.69;0;0;3;0;2785;2000673163;15.6;248.14;351.74
06:30;0;6777.77;0;3986.93;59.98;3;3737.44;2964.69;0;0;3;0;2785;2000673163;15.76;248.08;367.98
06:35;0;6777.77;0;3986.93;59.97;3;3737.52;2964.69;0;0;3;0;2785;2000673163;15.78;249.4;392.13
06:40;0;6777.77;0;3986.93;59.97;3;3737.61;2964.69;0;0;3;0;2785;2000673163;15.8;249.18;405.88
06:45;0;6777.77;0;3986.93;59.99;3;3737.69;2964.69;0;0;3;0;2785;2000673163;15.8;248.8;408.57
06:50;0;6777.77;0;3986.93;59.98;3;3737.77;2964.69;0;0;3;0;2785;2000673163;15.8;248.09;411.76
06:55;0;6777.77;0;3986.93;60;3;3737.86;2964.69;0;0;0;0;2785;2000673163;15.8;247.98;417.54
07:00;0;6777.77;0;3986.93;59.98;3;3737.94;2964.76;0.07;0.11;7;16.25;2786;2000673163;16.5;247.82;336.72
07:05;0;6777.78;0;3986.93;59.97;3;3738.03;2964.84;0.12;0.17;7;30.25;2786;2000673163;17;247.6;318.07
07:10;0;6777.78;0;3986.93;59.99;3;3738.11;2964.93;0.18;0.2;7;43.06;2786;2000673163;17.66;246.68;343.66
