CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:35;0;3590.8;0;2112.24;59.99;3;1499.7;1421.68;0;0;2;0;761;2000673163;7.5;250.15;263.9
06:40;0;3590.8;0;2112.24;59.99;3;1499.79;1421.68;0;0;2;0;761;2000673163;7.55;250.47;282.77
06:45;0;3590.8;0;2112.24;60;3;1499.87;1421.7;0;0.01;7;0.42;765;2000673163;7.97;250.9;288.7
06:50;0;3590.8;0;2112.24;59.99;3;1499.95;1421.76;0.01;0.03;0;1.84;765;2000673163;8.2;251;302.68
06:55;0;3590.8;0;2112.24;59.99;3;1500.04;1421.76;0;0;3;0;765;2000673163;8.2;250.48;442.1
07:00;0;3590.8;0;2112.24;59.99;3;1500.12;1421.76;0;0;3;0;765;2000673163;8.2;250.33;453.52
07:05;0;3590.81;0;2112.24;59.98;3;1500.2;1421.84;0.18;0.21;7;43.52;766;2000673163;9.16;249.9;342.6
07:10;0;3590.82;0;2112.25;60;3;1500.29;1421.92;0.28;0.29;7;70.29;766;2000673163;9.91;249.62;345.54
07:15;0;3590.83;0;2112.26;60;3;1500.37;1422.01;0.43;0.36;7;107.01;766;2000673163;10.61;250.02;383.94
07:20;0;3590.85;0;2112.27;59.99;3;1500.45;1422.09;0.51;0.41;7;126.94;766;2000673163;11.28;249.71;390.05
07:25;0;3590.87;0;2112.28;59.99;3;1500.54;1422.17;0.61;0.47;7;150.53;766;2000673163;11.83;249.26;395.54
07:30;0;3590.9;0;2112.29;59.99;3;1500.62;1422.26;0.66;0.49;7;162.69;766;2000673163;12.36;248.86;399.44
