CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;8390.32;0;4935.48;59.98;3;4517.35;3569;0;0;2;0;3350;2000673163;14.7;248.37;279.47
06:20;0;8390.32;0;4935.48;60;3;4517.43;3569.06;0;0.02;7;0.89;3353;2000673163;15.08;249.96;261.16
06:25;0;8390.32;0;4935.48;60.01;3;4517.51;3569.1;0.01;0.02;3;1.39;3353;2000673163;15.1;250.82;351.78
06:30;0;8390.32;0;4935.48;60;3;4517.6;3569.1;0;0;3;0;3353;2000673163;15.1;250.38;433.62
06:35;0;8390.32;0;4935.48;59.97;3;4517.68;3569.12;0.05;0.05;7;11.49;3354;2000673163;15.25;250.39;424.69
06:40;0;8390.33;0;4935.49;59.98;3;4517.76;3569.2;0.25;0.26;7;62.22;3354;2000673163;16.49;250.17;345.36
06:45;0;8390.34;0;4935.49;59.98;3;4517.85;3569.28;0.35;0.32;7;87.26;3354;2000673163;17.16;249.61;365.14
06:50;0;8390.36;0;4935.5;59.99;3;4517.93;3569.36;0.45;0.39;7;111;3354;2000673163;17.7;249.58;365.47
06:55;0;8390.38;0;4935.52;60;3;4518.01;3569.45;0.57;0.47;7;142.93;3354;2000673163;18.09;250.04;373.18
07:00;0;8390.4;0;4935.53;59.99;3;4518.1;3569.53;0.7;0.53;7;173.46;3354;2000673163;18.82;249.5;390.22
07:05;0;8390.42;0;4935.54;59.97;3;4518.18;3569.62;0.61;0.48;7;153;3354;2000673163;18.9;249.45;390.38
07:10;0;8390.44;0;4935.56;59.96;3;4518.26;3569.7;0.62;0.49;7;153.94;3354;2000673163;19.16;249.13;385.29
