CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;10972.45;0;6454.38;59.99;3;5610.08;4626.43;0;0;2;0;3872;2000673163;9.38;247.88;275.46
07:20;0;10972.45;0;6454.38;59.99;3;5610.16;4626.46;0;0.01;7;0.32;3874;2000673163;9.4;247.4;281.7
07:25;0;10972.45;0;6454.38;59.99;3;5610.25;4626.54;0.01;0.03;7;1.61;3874;2000673163;9.89;247.04;249.34
07:30;0;10972.45;0;6454.38;59.99;3;5610.33;4626.59;0.01;0.03;3;1.87;3874;2000673163;10.08;246.89;315.38
07:35;0;10972.45;0;6454.38;59.99;3;5610.42;4626.59;0;0;3;0;3874;2000673163;9.88;246.59;436.3
07:40;0;10972.45;0;6454.38;60;3;5610.5;4626.59;0;0;2;0;3874;2000673163;9.93;246.66;443.97
07:45;0;10972.45;0;6454.38;59.99;3;5610.58;4626.59;0;0;3;0;3874;2000673163;10.04;246.74;449.2
07:50;0;10972.45;0;6454.38;60;3;5610.66;4626.59;0;0;3;0;3874;2000673163;10.07;247.53;453.17
07:55;0;10972.45;0;6454.38;60.01;3;5610.75;4626.65;0.12;0.14;7;29.74;3875;2000673163;10.74;247.39;384.79
08:00;0;10972.46;0;6454.39;60.01;3;5610.83;4626.73;0.18;0.22;7;44.38;3875;2000673163;11.3;247.11;320.18
08:05;0;10972.47;0;6454.39;59.98;3;5610.92;4626.82;0.22;0.23;7;54;3875;2000673163;11.96;247.28;355.67
08:10;0;10972.48;0;6454.4;59.97;3;5611;4626.9;0.23;0.23;7;57.58;3875;2000673163;12.24;247.24;375.57
