CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;2125.04;0;1250.02;60;3;774.96;734.85;0;0;3;0;362;2000673163;16.93;246.05;277.59
06:55;0;2125.04;0;1250.02;60;3;775.05;734.91;0;0.02;7;0.86;363;2000673163;16.99;246.31;260.74
07:00;0;2125.04;0;1250.02;60;3;775.13;734.99;0.01;0.04;7;2.38;363;2000673163;17.41;246.05;249.07
07:05;0;2125.04;0;1250.03;59.98;3;775.21;735.08;0.05;0.12;7;13.03;363;2000673163;17.68;246.14;249.35
07:10;0;2125.05;0;1250.03;59.99;3;775.3;735.16;0.11;0.18;7;26.97;363;2000673163;18.14;244.82;262.74
07:15;0;2125.05;0;1250.03;60;3;775.38;735.25;0.17;0.21;7;40.84;363;2000673163;18.71;246;318.92
07:20;0;2125.06;0;1250.04;59.99;3;775.46;735.33;0.2;0.24;7;49.82;363;2000673163;18.88;246.79;315.85
07:25;0;2125.07;0;1250.04;59.99;3;775.55;735.41;0.42;0.37;7;104.59;363;2000673163;19.65;247.02;361.87
07:30;0;2125.09;0;1250.05;59.99;3;775.63;735.5;0.48;0.41;7;117.68;363;2000673163;20.19;246.71;362.02
07:35;0;2125.11;0;1250.07;59.99;3;775.72;735.58;0.57;0.47;7;139.58;363;2000673163;20.52;245.86;364.18
07:40;0;2125.13;0;1250.08;59.99;3;775.8;735.67;0.65;0.5;7;159.08;363;2000673163;21.13;246.52;381.87
07:45;0;2125.15;0;1250.09;59.99;3;775.88;735.75;0.52;0.43;7;129.25;363;2000673163;21.34;246.79;372.23
07:50;0;2125.18;0;1250.1;59.99;3;775.97;735.84;0.65;0.5;7;160.44;363;2000673163;21.5;246.46;383.56
