CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;10995.93;0;6468.19;59.96;3;5620.91;4636.57;0;0;3;0;3875;2000673163;10.93;246.7;273.89
07:20;0;10995.93;0;6468.19;59.97;3;5620.99;4636.57;0;0;3;0;3877;2000673163;11.24;246.91;325.07
07:25;0;10995.93;0;6468.19;59.98;3;5621.07;4636.57;0;0;3;0;3877;2000673163;11.26;247.23;395.99
07:30;0;10995.93;0;6468.19;60;3;5621.16;4636.57;0;0;2;0;3877;2000673163;11.28;247.84;419.19
07:35;0;10995.93;0;6468.19;60.01;3;5621.24;4636.57;0;0;3;0;3877;2000673163;11.3;247.67;430.93
07:40;0;10995.93;0;6468.19;60;3;5621.32;4636.57;0;0;3;0;3877;2000673163;11.3;247.48;438.78
07:45;0;10995.93;0;6468.19;60;3;5621.41;4636.64;0.09;0.13;7;21.71;3878;2000673163;12.23;246.33;350.78
07:50;0;10995.94;0;6468.2;59.99;3;5621.49;4636.72;0.13;0.17;7;31.69;3878;2000673163;12.89;245.98;345.64
07:55;0;10995.94;0;6468.2;60.01;3;5621.57;4636.81;0.16;0.18;7;38.12;3878;2000673163;13.19;245.82;356.43
08:00;0;10995.95;0;6468.2;60.01;3;5621.66;4636.89;0.16;0.21;7;39.75;3878;2000673163;13.2;245.97;305.13
08:05;0;10995.95;0;6468.21;59.99;3;5621.74;4636.97;0.16;0.24;7;40;3878;2000673163;13.21;246.41;270.82
08:10;0;10995.96;0;6468.21;60;3;5621.82;4637.06;0.2;0.24;7;49.79;3878;2000673163;13.77;246.93;311.51
