CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:35;0;3469.04;0;2040.61;59.99;3;1428.43;1353.24;0;0;3;0;727;2000673163;8.8;247.72;243.83
06:40;0;3469.04;0;2040.61;59.98;3;1428.51;1353.24;0;0;2;0;727;2000673163;8.79;247.42;284.35
06:45;0;3469.04;0;2040.61;59.98;3;1428.6;1353.29;0.01;0.02;7;1.05;730;2000673163;8.95;247.55;266.27
06:50;0;3469.04;0;2040.61;59.99;3;1428.68;1353.38;0.02;0.05;3;3.7;730;2000673163;9.38;247.74;253.61
06:55;0;3469.04;0;2040.61;59.99;3;1428.76;1353.38;0;0;3;0;730;2000673163;9.38;247.29;423.22
07:00;0;3469.04;0;2040.61;59.99;3;1428.85;1353.38;0;0;3;0;730;2000673163;9.39;247.53;434.24
07:05;0;3469.05;0;2040.62;59.99;3;1428.93;1353.43;0.1;0.12;7;24.69;731;2000673163;10.11;247.06;377.62
07:10;0;3469.05;0;2040.62;59.99;3;1429.01;1353.52;0.2;0.21;7;48.68;731;2000673163;11.02;248.51;361.22
07:15;0;3469.06;0;2040.63;59.99;3;1429.1;1353.6;0.3;0.31;7;73.52;731;2000673163;11.3;249.69;332.82
07:20;0;3469.08;0;2040.63;59.99;3;1429.18;1353.68;0.36;0.38;7;88.97;731;2000673163;11.78;249.13;308.49
07:25;0;3469.09;0;2040.64;59.99;3;1429.26;1353.77;0.47;0.42;7;117.18;731;2000673163;12.21;248.94;355.3
07:30;0;3469.11;0;2040.65;59.99;3;1429.35;1353.85;0.49;0.39;7;120.94;731;2000673163;12.7;248.47;395.48
