CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;4224.13;0;2484.79;59.97;3;1953.36;1854.06;0;0;2;0;1025;2000673163;9.4;247.62;274.24
07:10;0;4224.13;0;2484.79;59.99;3;1953.44;1854.07;0;0;7;0.16;1031;2000673163;9.51;247.64;297.26
07:15;0;4224.13;0;2484.79;59.98;3;1953.53;1854.15;0.01;0.04;7;2.62;1031;2000673163;10.07;247.38;248.86
07:20;0;4224.13;0;2484.79;59.97;3;1953.61;1854.2;0.01;0.02;3;1.59;1031;2000673163;10.08;247.71;336.45
07:25;0;4224.13;0;2484.79;59.98;3;1953.69;1854.2;0;0;3;0;1031;2000673163;10.08;247.49;438.91
07:30;0;4224.13;0;2484.79;59.99;3;1953.78;1854.21;0.02;0.02;7;5.47;1032;2000673163;10.14;247.13;438.64
07:35;0;4224.15;0;2484.79;59.98;3;1953.86;1854.29;0.29;0.27;7;71.79;1032;2000673163;11.36;247.23;371.91
07:40;0;4224.16;0;2484.8;59.99;3;1953.94;1854.37;0.37;0.32;7;92.14;1032;2000673163;12.22;248.01;387.39
07:45;0;4224.17;0;2484.81;60;3;1954.03;1854.46;0.39;0.38;7;95.9;1032;2000673163;12.52;247.87;334.55
07:50;0;4224.19;0;2484.82;59.99;3;1954.11;1854.54;0.46;0.39;7;112.53;1032;2000673163;12.82;247.25;368.68
07:55;0;4224.2;0;2484.83;59.99;3;1954.19;1854.62;0.48;0.41;7;118.26;1032;2000673163;13.18;247.74;369.61
08:00;0;4224.22;0;2484.84;59.98;3;1954.28;1854.71;0.5;0.39;7;122.38;1032;2000673163;13.45;247.66;393.45
