CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:10;0;10948.67;0;6440.39;58.01;3;5599.19;4615.66;0;0;3;0;3865;2000673163;9.4;251.51;269.83
07:15;0;10948.67;0;6440.39;59.99;3;5599.27;4615.67;0;0;2;0;3869;2000673163;9.41;251.75;298.9
07:20;0;10948.67;0;6440.39;59.99;3;5599.36;4615.75;0;0.01;7;0.76;3870;2000673163;9.97;252.09;252.99
07:25;0;10948.67;0;6440.39;59.99;3;5599.44;4615.83;0.01;0.04;7;2.22;3870;2000673163;10.09;252.45;255.13
07:30;0;10948.67;0;6440.39;59.98;3;5599.52;4615.92;0.06;0.14;7;15.16;3870;2000673163;10.16;252.81;253.99
07:35;0;10948.67;0;6440.4;59.98;3;5599.61;4616;0.09;0.17;7;21.8;3870;2000673163;10.66;252.61;256.18
07:40;0;10948.68;0;6440.4;60;3;5599.69;4616.08;0.12;0.19;7;30.79;3870;2000673163;10.96;252.43;286.88
07:45;0;10948.68;0;6440.4;59.99;3;5599.77;4616.17;0.18;0.23;7;45.8;3870;2000673163;11.3;252.02;323.7
07:50;0;10948.69;0;6440.41;59.99;3;5599.86;4616.25;0.2;0.21;7;51.28;3870;2000673163;11.96;251.91;387.39
07:55;0;10948.7;0;6440.41;60;3;5599.94;4616.33;0.3;0.27;7;75.56;3870;2000673163;12.45;252.44;399.83
08:00;0;10948.72;0;6440.42;60.02;3;5600.02;4616.42;0.4;0.37;7;100.5;3870;2000673163;12.73;252.1;361.39
08:05;0;10948.73;0;6440.43;60;3;5600.11;4616.5;0.46;0.39;7;114.25;3870;2000673163;13.24;251.18;382.74
