CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;10432.66;0;6136.86;59.99;3;5278.67;4309.78;0;0;2;0;3678;2000673163;16.95;250.16;279.94
07:05;0;10432.66;0;6136.86;59.98;3;5278.75;4309.8;0;0;7;0.16;3681;2000673163;16.99;249.69;289.58
07:10;0;10432.66;0;6136.86;59.99;3;5278.84;4309.87;0.01;0.04;3;2.66;3681;2000673163;17.37;249.98;266.68
07:15;0;10432.66;0;6136.86;60;3;5278.92;4309.87;0;0;3;0;3681;2000673163;17.23;250.42;424.34
07:20;0;10432.66;0;6136.86;59.98;3;5279;4309.87;0;0;3;0;3681;2000673163;17.53;250.09;437.38
07:25;0;10432.66;0;6136.86;59.97;3;5279.09;4309.93;0.16;0.17;7;38.91;3682;2000673163;18.27;250.2;376.9
07:30;0;10432.67;0;6136.86;59.96;3;5279.17;4310.02;0.21;0.24;7;53.1;3682;2000673163;18.92;250.42;342.69
07:35;0;10432.68;0;6136.87;59.98;3;5279.25;4310.1;0.23;0.26;7;56.17;3682;2000673163;19.43;249.97;330.95
07:40;0;10432.69;0;6136.88;59.98;3;5279.34;4310.18;0.27;0.26;7;66.39;3682;2000673163;19.76;249.23;371.05
07:45;0;10432.7;0;6136.88;59.97;3;5279.42;4310.27;0.32;0.29;7;79.53;3682;2000673163;20.18;248.4;375.84
07:50;0;10432.71;0;6136.89;59.97;3;5279.5;4310.35;0.34;0.31;7;84.74;3682;2000673163;20.64;248.25;369.45
07:55;0;10432.72;0;6136.9;59.98;3;5279.59;4310.43;0.37;0.32;7;90.46;3682;2000673163;20.86;248.15;388.41
