CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;7772.31;0;4571.95;60.03;3;4298.11;3355.25;0;0;2;0;3261;2000673163;17.7;251.67;274.38
06:05;0;7772.31;0;4571.95;60;3;4298.19;3355.27;0;0;7;0;3265;2000673163;17.68;250.91;283.92
06:10;0;7772.31;0;4571.95;60;3;4298.28;3355.35;0.01;0.03;7;2.19;3265;2000673163;17.7;250.62;251.77
06:15;0;7772.31;0;4571.95;60;3;4298.36;3355.44;0.03;0.08;7;7.21;3265;2000673163;18.06;250.5;252.12
06:20;0;7772.31;0;4571.95;59.99;3;4298.44;3355.52;0.01;0.05;7;3.18;3265;2000673163;18.41;250.53;254.11
06:25;0;7772.31;0;4571.95;59.97;3;4298.53;3355.6;0.03;0.09;6;8.36;3265;2000673163;18.85;250.75;271.23
06:30;0;7772.31;0;4571.95;59.97;3;4298.61;3355.69;0.09;0.14;7;22.3;3265;2000673163;19.18;250.56;320.14
06:35;0;7772.32;0;4571.95;59.97;3;4298.69;3355.77;0.13;0.17;7;33.47;3265;2000673163;19.57;250.7;345.31
06:40;0;7772.32;0;4571.96;59.98;3;4298.78;3355.85;0.17;0.19;7;42.61;3265;2000673163;19.97;250.33;366.36
06:45;0;7772.33;0;4571.96;59.98;3;4298.86;3355.94;0.2;0.24;7;50.79;3265;2000673163;20.2;250.39;337.47
06:50;0;7772.34;0;4571.96;59.97;3;4298.94;3356.02;0.24;0.26;7;59.65;3265;2000673163;20.26;250.51;346.17
06:55;0;7772.35;0;4571.97;59.98;3;4299.03;3356.1;0.26;0.25;7;65.4;3265;2000673163;20.78;250.31;391.51
