CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:10;0;7526.38;0;4427.28;59.98;3;4213.09;3272.52;0;0;3;0;3233;2000673163;15.8;250.2;249.33
06:15;0;7526.38;0;4427.28;59.99;3;4213.17;3272.53;0;0;3;0.04;3235;2000673163;16.14;249.83;282.74
06:20;0;7526.38;0;4427.28;59.97;3;4213.25;3272.55;0;0;7;0.17;3242;2000673163;16.38;250.07;295.06
06:25;0;7526.38;0;4427.28;59.97;3;4213.34;3272.63;0.01;0.02;7;1.37;3242;2000673163;16.38;250.33;251.51
06:30;0;7526.38;0;4427.28;59.97;3;4213.42;3272.72;0.01;0.04;7;2.7;3242;2000673163;16.51;249.96;253.13
06:35;0;7526.38;0;4427.28;59.97;3;4213.5;3272.73;0;0.01;3;0.49;3242;2000673163;16.5;249.58;388.25
06:40;0;7526.38;0;4427.28;59.98;3;4213.59;3272.73;0;0;3;0;3242;2000673163;16.4;249.71;420.01
06:45;0;7526.38;0;4427.28;59.97;3;4213.67;3272.77;0.04;0.06;7;9.71;3243;2000673163;16.71;249.27;374.54
06:50;0;7526.39;0;4427.29;59.98;3;4213.75;3272.85;0.1;0.15;7;23.29;3243;2000673163;17.68;248.76;318.63
06:55;0;7526.39;0;4427.29;59.99;3;4213.84;3272.94;0.13;0.17;7;31.87;3243;2000673163;17.96;248.89;344.99
07:00;0;7526.4;0;4427.29;59.99;3;4213.92;3273.02;0.17;0.19;7;42.97;3243;2000673163;18.31;249.12;374.68
07:05;0;7526.41;0;4427.3;59.99;3;4214;3273.1;0.23;0.25;7;57.03;3243;2000673163;18.78;249.01;344.58
