CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:25;0;8800.3;0;5176.65;60;3;4651.16;3699.26;0;0;3;0;3411;2000673163;15.1;249.11;275.85
06:30;0;8800.3;0;5176.65;60;3;4651.24;3699.29;0;0;7;0.16;3414;2000673163;15.57;249.71;281.43
06:35;0;8800.3;0;5176.65;60;3;4651.33;3699.37;0.01;0.04;7;2.55;3414;2000673163;15.79;249.64;250.66
06:40;0;8800.3;0;5176.65;60;3;4651.41;3699.46;0.02;0.06;7;4.4;3414;2000673163;15.8;249.73;251.16
06:45;0;8800.3;0;5176.65;60;3;4651.49;3699.54;0.07;0.15;7;17.61;3414;2000673163;16.1;249.49;250.18
06:50;0;8800.31;0;5176.65;60;3;4651.58;3699.62;0.08;0.15;7;18.41;3414;2000673163;16.38;249.4;255.83
06:55;0;8800.31;0;5176.65;60.01;3;4651.66;3699.71;0.09;0.17;7;22.45;3414;2000673163;16.44;249.65;255.95
07:00;0;8800.31;0;5176.65;60.01;3;4651.74;3699.79;0.1;0.18;7;24.73;3414;2000673163;16.76;250.1;259.27
07:05;0;8800.32;0;5176.66;59.98;3;4651.83;3699.87;0.21;0.27;7;52.28;3414;2000673163;17.13;250;296.09
07:10;0;8800.33;0;5176.66;59.97;3;4651.91;3699.96;0.24;0.3;7;58.39;3414;2000673163;17.67;249.73;287.97
07:15;0;8800.34;0;5176.67;59.97;3;4651.99;3700.04;0.28;0.33;7;69.13;3414;2000673163;17.68;250.52;286.77
07:20;0;8800.36;0;5176.68;59.98;3;4652.08;3700.12;0.44;0.39;7;108.64;3414;2000673163;18.18;250.39;357.59
