CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;6034.35;0;3549.62;59.98;3;2989.82;2674.91;0;0;2;0;1763;2000673163;8.2;251.15;288.72
06:35;0;6034.35;0;3549.62;59.98;3;2989.9;2674.98;0;0.02;7;1.03;1765;2000673163;8.63;251.22;263.08
06:40;0;6034.35;0;3549.62;59.97;3;2989.98;2675.05;0.01;0.04;2;2.66;1765;2000673163;8.81;250.92;265.55
06:45;0;6034.35;0;3549.62;59.97;3;2990.07;2675.05;0;0;3;0;1765;2000673163;8.8;250.47;434.73
06:50;0;6034.35;0;3549.62;59.96;3;2990.15;2675.05;0;0;3;0;1765;2000673163;8.75;250.19;446.42
06:55;0;6034.36;0;3549.62;60;3;2990.23;2675.11;0.1;0.13;7;25.25;1766;2000673163;9.43;248.95;368.66
07:00;0;6034.36;0;3549.62;60;3;2990.32;2675.2;0.16;0.23;7;39.66;1766;2000673163;10.1;249.03;285.52
07:05;0;6034.37;16;3549.63;59.98;3;2990.4;2675.27;0.2;0.23;8;49.86;1766;2000673163;10.44;249.07;332.35
07:10;0;6034.37;0;3549.63;59.99;3;2990.48;2675.27;0;0;2;0;1766;2000673163;9.57;249.01;466.97
07:15;0;6034.38;0;3549.64;59.98;3;2990.57;2675.35;0.33;0.29;7;80.8;1767;2000673163;10.86;248.29;386.11
07:20;0;6034.39;0;3549.64;59.98;3;2990.65;2675.43;0.39;0.35;7;97.38;1767;2000673163;11.69;247.69;370.63
07:25;0;6034.41;0;3549.65;59.99;3;2990.74;2675.52;0.41;0.37;7;101.78;1767;2000673163;12;247.81;353.31
