CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;9855.86;0;5797.56;57.11;3;5037.84;4076.26;0;3.12;3;0;3559;2000673163;12.84;239.5;269.76
06:55;0;9855.86;0;5797.56;60;3;5037.93;4076.29;0;0.01;7;0.36;3562;2000673163;13.79;251.76;283.52
07:00;0;9855.86;0;5797.56;59.98;3;5038.01;4076.37;0.02;0.05;7;4.01;3562;2000673163;13.9;251.77;253.48
07:05;0;9855.86;0;5797.56;59.98;3;5038.09;4076.43;0.01;0.03;2;1.97;3562;2000673163;14.18;252.2;299.05
07:10;0;9855.86;0;5797.56;59.98;3;5038.18;4076.43;0;0;3;0;3562;2000673163;13.9;252.1;426.58
07:15;0;9855.86;0;5797.56;59.99;3;5038.26;4076.43;0;0;3;0;3562;2000673163;13.9;251.76;435.01
07:20;0;9855.86;0;5797.57;59.98;3;5038.34;4076.5;0.15;0.19;7;37.99;3563;2000673163;14.8;251.21;335.76
07:25;0;9855.87;0;5797.57;59.97;3;5038.43;4076.59;0.24;0.26;7;61.25;3563;2000673163;15.54;251.22;346.96
07:30;0;9855.88;0;5797.58;59.96;3;5038.51;4076.67;0.3;0.29;7;74.42;3563;2000673163;15.99;251;364.96
07:35;0;9855.9;0;5797.59;59.96;3;5038.59;4076.75;0.41;0.35;7;101.79;3563;2000673163;16.44;251.21;384.69
07:40;0;9855.91;0;5797.6;59.96;3;5038.68;4076.84;0.51;0.43;7;127.78;3563;2000673163;16.98;250.85;378.63
07:45;0;9855.94;0;5797.61;59.98;3;5038.76;4076.92;0.7;0.54;7;174.55;3563;2000673163;17.54;251.06;389.66
