CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;4514.15;0;2655.38;59.99;3;2166.34;2042.98;0;0;3;0;1237;2000673163;9.4;247.46;270.44
07:05;0;4514.15;0;2655.38;59.98;3;2166.43;2043.03;0.01;0.03;7;2.38;1239;2000673163;9.55;246.76;263.5
07:10;0;4514.15;0;2655.38;59.99;3;2166.51;2043.05;0.01;0.03;3;2.54;1239;2000673163;9.92;247.05;385.84
07:15;0;4514.15;0;2655.38;59.99;3;2166.59;2043.05;0;0;3;0;1239;2000673163;10;246.53;450.33
07:20;0;4514.15;0;2655.39;59.99;3;2166.68;2043.08;0.14;0.13;7;34.59;1240;2000673163;10.37;246.65;427.67
07:25;0;4514.17;0;2655.4;59.99;3;2166.76;2043.17;0.53;0.44;7;131.29;1240;2000673163;11.95;246.23;369.21
07:30;0;4514.19;0;2655.41;59.99;3;2166.84;2043.25;0.55;0.44;7;135.91;1240;2000673163;12.59;246.55;382.81
07:35;0;4514.21;0;2655.42;59.99;3;2166.92;2043.33;0.55;0.44;7;135.91;1240;2000673163;13.14;246.8;382.66
07:40;0;4514.23;0;2655.43;59.99;3;2167.01;2043.42;0.62;0.48;7;153.11;1240;2000673163;13.44;246.66;390.13
07:45;0;4514.26;0;2655.45;60;3;2167.09;2043.5;0.72;0.54;7;176.79;1240;2000673163;13.9;246.97;391.41
07:50;0;4514.29;0;2655.46;60.01;3;2167.18;2043.58;0.87;0.63;7;213.01;1240;2000673163;14.4;246.3;396.01
07:55;0;4514.33;0;2655.49;60.01;3;2167.26;2043.67;1.12;0.77;7;276.99;1240;2000673163;15.19;247.1;406.04
