CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;2620.85;0;1541.68;60;3;986.94;941.13;0;0;3;0;460;2000673163;13.2;250.66;273.78
07:05;0;2620.85;0;1541.68;59.99;3;987.02;941.14;0;0;7;0.22;465;2000673163;13.42;250.52;286.56
07:10;0;2620.85;0;1541.68;59.99;3;987.11;941.23;0.01;0.03;7;2.07;465;2000673163;13.9;251.01;253.12
07:15;0;2620.85;0;1541.68;59.99;3;987.19;941.26;0.01;0.02;3;1.51;465;2000673163;13.88;250.8;355.29
07:20;0;2620.85;0;1541.68;59.99;3;987.28;941.26;0;0;3;0;465;2000673163;13.88;250.49;435.89
07:25;0;2620.85;0;1541.68;59.99;3;987.36;941.28;0.04;0.05;7;10.7;466;2000673163;14.05;250.25;417.12
07:30;0;2620.86;0;1541.68;59.99;3;987.44;941.37;0.2;0.23;7;49.55;466;2000673163;14.98;249.93;344.93
07:35;0;2620.87;0;1541.69;59.98;3;987.53;941.45;0.33;0.31;7;80.87;466;2000673163;15.7;249.55;353.25
07:40;0;2620.89;0;1541.7;59.98;3;987.61;941.53;0.42;0.37;7;105.48;466;2000673163;16.28;249.8;367.32
07:45;0;2620.9;0;1541.71;59.99;3;987.7;941.62;0.44;0.41;7;110.73;466;2000673163;16.45;250.04;346.48
07:50;0;2620.92;0;1541.72;59.99;3;987.78;941.7;0.58;0.46;7;145.15;466;2000673163;17.08;249.96;385.42
07:55;0;2620.95;0;1541.73;59.99;3;987.86;941.79;0.65;0.5;7;162.21;466;2000673163;17.69;249.16;392.36
08:00;0;2620.97;0;1541.75;59.99;3;987.95;941.87;0.66;0.51;7;164.72;466;2000673163;18.04;248.4;390.17
