CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;4475.41;0;2632.59;59.99;3;2145.39;2025.06;0;0;2;0;1224;2000673163;6.74;251.84;277.08
06:55;0;4475.41;0;2632.59;59.99;3;2145.48;2025.09;0;0.01;7;0.36;1229;2000673163;6.87;252.06;284.95
07:00;0;4475.41;0;2632.59;59.98;3;2145.56;2025.18;0.02;0.06;7;4.32;1229;2000673163;6.92;252.32;253.57
07:05;0;4475.41;0;2632.59;59.99;3;2145.64;2025.22;0.01;0.02;3;1.51;1229;2000673163;7.24;251.67;332.72
07:10;0;4475.41;0;2632.59;59.98;3;2145.73;2025.22;0;0;3;0;1229;2000673163;6.9;251.32;440.95
07:15;0;4475.41;0;2632.59;59.99;3;2145.81;2025.23;0.01;0.01;7;1.7;1230;2000673163;6.94;250.97;444.76
07:20;0;4475.42;0;2632.6;59.99;3;2145.89;2025.31;0.14;0.18;7;34.06;1230;2000673163;8.1;251.15;342.78
07:25;0;4475.42;0;2632.6;59.99;3;2145.98;2025.39;0.16;0.24;7;40.94;1230;2000673163;8.47;250.97;282.73
07:30;0;4475.43;0;2632.61;60;3;2146.06;2025.48;0.24;0.27;7;59.68;1230;2000673163;8.82;251.02;333.2
07:35;0;4475.44;0;2632.61;59.99;3;2146.14;2025.56;0.31;0.29;7;78.21;1230;2000673163;9.39;250.6;380.91
07:40;0;4475.45;0;2632.62;60;3;2146.21;2025.63;0.32;0.31;7;79.08;1230;2000673163;9.6;250.38;353.21
07:45;0;4475.47;0;2632.63;59.99;3;2146.29;2025.71;0.46;0.4;7;114.2;1230;2000673163;10.16;250.25;365.77
