CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;11798.4;0;6940.24;60;3;6097.36;5091.01;0;0;2;0;4152;2000673163;11.88;250.28;282.83
07:20;0;11798.4;0;6940.24;59.98;3;6097.44;5091.01;0;0;2;0;4152;2000673163;12;250.43;283.45
07:25;0;11798.4;0;6940.24;59.97;3;6097.52;5091.01;0;0;2;0;4154;2000673163;12.01;250.49;292.66
07:30;0;11798.4;0;6940.24;59.96;3;6097.61;5091.05;0;0.01;7;0.57;4156;2000673163;12.39;250.35;277.25
07:35;0;11798.4;0;6940.24;59.97;3;6097.69;5091.13;0.01;0.03;7;1.68;4156;2000673163;12.6;250.54;253.51
07:40;0;11798.4;0;6940.24;59.96;3;6097.77;5091.14;0;0;3;0.01;4156;2000673163;12.6;250.04;407.16
07:45;0;11798.4;0;6940.24;59.97;3;6097.86;5091.14;0;0;3;0;4156;2000673163;12.58;249.44;422.28
07:50;0;11798.4;0;6940.24;59.96;3;6097.94;5091.17;0.03;0.05;7;7.24;4157;2000673163;12.82;249.71;369.87
07:55;0;11798.41;0;6940.24;59.99;3;6098.02;5091.25;0.11;0.16;7;27.2;4157;2000673163;13.69;249.9;311.29
08:00;0;11798.41;0;6940.24;59.99;3;6098.11;5091.34;0.17;0.21;7;41.06;4157;2000673163;13.92;249.46;317.92
08:05;0;11798.43;0;6940.25;59.99;3;6098.19;5091.42;0.39;0.35;7;97.49;4157;2000673163;14.74;249.22;368.11
08:10;0;11798.45;0;6940.26;59.99;3;6098.27;5091.5;0.58;0.46;7;142.84;4157;2000673163;15.48;248.75;378.53
