CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;14490.93;0;8524.07;59.98;3;7526.85;6347.11;0;0;2;0.02;5149;2000673163;12.01;248.63;281.79
06:20;0;14490.93;0;8524.07;59.98;3;7526.94;6347.18;0;0.02;7;0.95;5152;2000673163;12.45;249.17;266.4
06:25;0;14490.93;0;8524.07;59.98;3;7527.02;6347.26;0.03;0.08;7;6.25;5152;2000673163;12.57;249.28;250.33
06:30;0;14490.93;0;8524.07;59.97;3;7527.1;6347.3;0.01;0.02;3;1.33;5152;2000673163;12.61;248.93;346.86
06:35;0;14490.93;0;8524.07;59.97;3;7527.19;6347.3;0;0;3;0;5152;2000673163;12.58;248.88;430.77
06:40;0;14490.93;0;8524.08;59.97;3;7527.27;6347.31;0.02;0.03;7;5.12;5153;2000673163;12.71;248.71;414.33
06:45;0;14490.93;0;8524.08;59.98;3;7527.35;6347.4;0.11;0.15;7;27.67;5153;2000673163;13.66;248.84;345.28
06:50;0;14490.94;0;8524.08;59.98;3;7527.44;6347.48;0.13;0.16;7;31.96;5153;2000673163;14.18;248.58;379.67
06:55;0;14490.94;0;8524.08;60.01;3;7527.52;6347.56;0.16;0.19;7;40.22;5153;2000673163;14.48;248.39;357.05
07:00;0;14490.95;0;8524.09;60;3;7527.6;6347.65;0.17;0.23;7;42.97;5153;2000673163;14.49;248.27;295.2
07:05;0;14490.96;0;8524.09;60;3;7527.69;6347.73;0.19;0.25;7;46.25;5153;2000673163;14.53;247.65;289.55
07:10;0;14490.96;0;8524.1;60;3;7527.77;6347.81;0.24;0.25;7;59.03;5153;2000673163;15.1;247.74;351.4
