CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
15:50;0;5208.14;0;3063.61;59.98;3;2559.32;2372.41;4.06;2.64;7;1018.52;1467;2000673163;43.75;250.47;405.89
15:55;0;5208.26;0;3063.69;59.99;3;2559.4;2372.49;3.5;2.23;7;877.58;1467;2000673163;39.67;250.52;414.94
16:00;0;5208.6;0;3063.89;59.98;3;2559.48;2372.58;9.52;6.02;7;2400.92;1467;2000673163;52.3;252.09;415.3
16:05;0;5208.92;0;3064.07;59.99;3;2559.57;2372.66;8.88;5.7;7;2231.4;1467;2000673163;55.88;251.29;408.48
16:10;0;5209.25;0;3064.26;59.99;3;2559.65;2372.74;9.16;5.94;7;2303.27;1467;2000673163;58.24;251.44;403.78
16:15;0;5209.52;0;3064.43;59.98;3;2559.73;2372.83;7.74;5.04;7;1942.78;1467;2000673163;56.54;250.97;401.33
16:20;0;5209.72;0;3064.54;59.97;3;2559.82;2372.91;5.47;3.56;7;1373.62;1467;2000673163;51.16;250.84;401.95
16:25;0;5209.97;0;3064.69;59.98;3;2559.9;2372.99;7;4.57;7;1753.4;1467;2000673163;51.58;250.45;400.34
16:30;0;5210.23;0;3064.84;59.97;3;2559.98;2373.08;7.3;4.89;7;1835.3;1467;2000673163;52.16;251.62;390.49
16:35;0;5210.47;0;3064.98;59.97;3;2560.07;2373.16;6.87;4.69;7;1725.95;1467;2000673163;51.44;251.46;383.24
16:40;0;5210.69;0;3065.11;59.98;3;2560.15;2373.24;5.96;4.33;7;1498.94;1467;2000673163;49.26;251.46;360.58
16:45;0;5210.87;0;3065.22;59.98;3;2560.23;2373.33;5.22;4.07;7;1312.57;1467;2000673163;46.43;251.4;336.11
16:50;0;5211.03;0;3065.31;59.98;3;2560.32;2373.41;4.22;3.65;7;1061.96;1467;2000673163;42.97;251.48;304.31
16:55;0;5211.16;0;3065.39;59.99;3;2560.4;2373.49;3.71;3.46;7;933.83;1467;2000673163;40.05;251.71;282.34
17:00;0;5211.27;0;3065.46;60;3;2560.48;2373.58;3.27;3.26;7;822;1467;2000673163;37.86;251.63;264.74
17:05;0;5211.38;0;3065.52;60;3;2560.57;2373.66;2.85;2.9;7;715.57;1467;2000673163;36;251.17;259.63
17:10;0;5211.47;0;3065.57;60;3;2560.65;2373.74;2.62;2.68;7;656.88;1467;2000673163;34.62;250.62;258.41
17:15;0;5211.54;0;3065.61;59.99;3;2560.73;2373.83;2.13;2.19;7;531.78;1467;2000673163;33.13;250.17;257.88
17:20;0;5211.59;0;3065.64;60;3;2560.82;2373.91;1.36;1.44;7;339.56;1467;2000673163;30.91;250.02;258.35
17:25;0;5211.62;0;3065.66;59.97;3;2560.9;2373.99;0.59;0.67;7;146.29;1467;2000673163;28.47;249.28;259.28
17:30;0;5211.63;0;3065.66;59.96;3;2560.98;2374.08;0.35;0.41;7;85.92;1467;2000673163;27.04;249.15;277.4
17:35;0;5211.64;0;3065.67;59.96;3;2561.07;2374.16;0.25;0.33;7;62.36;1467;2000673163;26.04;247.58;265.84
17:40;0;5211.64;0;3065.67;59.96;3;2561.15;2374.24;0.18;0.24;7;44.13;1467;2000673163;25.27;246.82;294.13
17:45;0;5211.65;0;3065.67;59.97;3;2561.23;2374.33;0.11;0.15;7;26.86;1467;2000673163;24.78;246.1;349.84
17:50;0;5211.65;0;3065.68;59.97;3;2561.32;2374.41;0.03;0.06;7;6.35;1467;2000673163;24.18;246.2;335.48
17:55;0;5211.65;0;3065.68;59.97;3;2561.4;2374.49;0.01;0.04;7;2.32;1467;2000673163;22.96;245.97;248.27
18:00;0;5211.65;0;3065.68;59.99;3;2561.48;2374.5;0;0;3;0.01;1468;2000673163;21.87;245.88;265.09
18:05;0;5211.65;0;3065.68;59.98;3;2561.5;2374.5;0;0;3;0;1468;2000673163;21.5;245.27;148.44
