CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;13352.75;0;7854.56;59.98;3;6956.86;5911.53;0;0;2;0;4639;2000673163;8.8;248.38;288.08
06:20;0;13352.75;0;7854.56;59.98;3;6956.95;5911.59;0;0.01;7;0.73;4641;2000673163;9.04;249.4;268.46
06:25;0;13352.75;0;7854.56;59.97;3;6957.03;5911.67;0.01;0.04;7;2.37;4641;2000673163;9.39;249.2;252.32
06:30;0;13352.75;0;7854.56;59.98;3;6957.12;5911.69;0;0.01;3;0.49;4641;2000673163;9.36;249.22;403.73
06:35;0;13352.75;0;7854.56;59.96;3;6957.2;5911.69;0;0;3;0;4641;2000673163;9.32;249.36;446.41
06:40;0;13352.76;0;7854.56;59.97;3;6957.28;5911.73;0.06;0.08;7;14.63;4642;2000673163;9.67;249.83;402.67
06:45;0;13352.76;0;7854.57;59.97;3;6957.37;5911.81;0.14;0.18;7;35.74;4642;2000673163;10.63;250.27;340.38
06:50;0;13352.77;0;7854.57;59.97;3;6957.45;5911.89;0.19;0.21;7;46.01;4642;2000673163;11.03;249.9;349.93
06:55;0;13352.78;0;7854.57;59.99;3;6957.53;5911.98;0.22;0.25;7;55.09;4642;2000673163;11.28;248.98;338.62
07:00;0;13352.79;0;7854.58;59.99;3;6957.62;5912.06;0.26;0.25;7;65.72;4642;2000673163;11.75;249.18;387.13
07:05;0;13352.8;0;7854.59;59.96;3;6957.7;5912.14;0.31;0.28;7;76.78;4642;2000673163;12.04;248.63;378.9
07:10;0;13352.81;0;7854.59;59.98;3;6957.78;5912.23;0.34;0.29;7;83.92;4642;2000673163;12.54;248.14;393.93
