CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;4531.71;0;2665.71;59.99;3;2176.72;2052.81;0;0;2;0;1241;2000673163;6.9;249.34;282.26
07:00;0;4531.71;0;2665.71;59.99;3;2176.81;2052.86;0;0.02;7;0.89;1244;2000673163;7.07;249.29;266.95
07:05;0;4531.71;0;2665.71;59.98;3;2176.89;2052.95;0.01;0.05;7;2.91;1244;2000673163;7.48;248.75;251.99
07:10;0;4531.71;0;2665.71;59.99;3;2176.97;2052.95;0;0;3;0.07;1244;2000673163;7.48;248.39;433
07:15;0;4531.71;0;2665.71;59.98;3;2177.06;2052.95;0;0;3;0;1244;2000673163;7.48;248.74;446.99
07:20;0;4531.71;0;2665.71;59.99;3;2177.14;2052.95;0;0;3;0;1244;2000673163;7.5;247.74;454.01
07:25;0;4531.71;0;2665.71;59.99;3;2177.22;2052.95;0;0;3;0;1244;2000673163;7.5;247.47;460.1
07:30;0;4531.71;0;2665.71;60;3;2177.31;2052.97;0.07;0.07;7;17.01;1245;2000673163;7.79;247.44;436.39
07:35;0;4531.72;0;2665.72;60;3;2177.39;2053.06;0.26;0.24;7;63.84;1245;2000673163;9.2;247.51;384.63
07:40;0;4531.73;0;2665.72;59.99;3;2177.47;2053.14;0.3;0.27;7;73.85;1245;2000673163;10.01;248.1;388.47
07:45;0;4531.74;0;2665.73;60;3;2177.56;2053.22;0.33;0.29;7;82.63;1245;2000673163;10.24;248.24;396.88
07:50;0;4531.75;0;2665.74;60;3;2177.64;2053.31;0.37;0.31;7;90.93;1245;2000673163;10.69;247.78;392.08
