CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:35;0;3487.5;0;2051.47;59.99;3;1438.66;1363.12;0;0;3;0;733;2000673163;7.9;250.86;266.52
06:40;0;3487.5;0;2051.47;59.99;3;1438.74;1363.13;0;0;7;0.06;737;2000673163;8.18;250.53;291.94
06:45;0;3487.5;0;2051.47;59.99;3;1438.82;1363.21;0.01;0.02;7;1.4;737;2000673163;8.31;250.69;252.27
06:50;0;3487.5;0;2051.47;59.98;3;1438.91;1363.27;0.01;0.03;3;1.86;737;2000673163;8.77;249.42;309.92
06:55;0;3487.5;0;2051.47;59.99;3;1438.99;1363.27;0;0;3;0;737;2000673163;8.75;249.94;435.84
07:00;0;3487.5;0;2051.47;60.01;3;1439.07;1363.27;0;0;2;0;737;2000673163;8.78;249.85;443.97
07:05;0;3487.5;0;2051.47;59.99;3;1439.16;1363.27;0;0;3;0;737;2000673163;8.8;249.42;448.97
07:10;0;3487.5;0;2051.47;59.98;3;1439.24;1363.27;0;0;3;0;737;2000673163;8.82;249.42;452.75
07:15;0;3487.51;0;2051.48;59.98;3;1439.32;1363.32;0.09;0.11;7;22.69;738;2000673163;9.71;249.55;390.56
07:20;0;3487.51;0;2051.48;59.98;3;1439.41;1363.41;0.15;0.18;7;36.91;738;2000673163;10.66;249.2;360.82
07:25;0;3487.52;0;2051.48;59.98;3;1439.49;1363.49;0.26;0.26;7;65.22;738;2000673163;11.1;249.16;364.33
07:30;0;3487.54;0;2051.49;59.98;3;1439.58;1363.57;0.52;0.43;7;129.8;738;2000673163;11.78;249.21;376.88
