CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;2302.99;0;1354.7;60;3;846.64;804.69;0;0;2;0;389;2000673163;17;246.16;270.05
07:00;0;2302.99;0;1354.7;59.99;3;846.72;804.7;0;0;7;0.09;391;2000673163;17.04;246.64;286.3
07:05;0;2302.99;0;1354.7;59.98;3;846.8;804.78;0.01;0.03;7;1.98;391;2000673163;17.65;246.3;248.08
07:10;0;2302.99;0;1354.7;59.99;3;846.89;804.8;0;0.01;3;0.83;391;2000673163;17.68;246.15;379
07:15;0;2302.99;0;1354.7;59.99;3;846.97;804.8;0;0;3;0;391;2000673163;17.7;247.26;428.29
07:20;0;2303;0;1354.7;60;3;847.06;804.83;0.13;0.13;7;31.52;392;2000673163;18.07;247.85;397.84
07:25;0;2303.01;0;1354.71;60;3;847.14;804.92;0.32;0.3;7;79.85;392;2000673163;19.2;248.04;370.25
07:30;0;2303.02;0;1354.72;60;3;847.22;805;0.44;0.37;7;109.1;392;2000673163;19.9;248.76;381.27
07:35;0;2303.04;0;1354.73;59.99;3;847.31;805.08;0.48;0.41;7;119.92;392;2000673163;20.2;248.3;367.79
07:40;0;2303.05;0;1354.74;60;3;847.39;805.17;0.39;0.37;7;97.32;392;2000673163;20.2;248.01;343.67
07:45;0;2303.07;0;1354.75;59.99;3;847.47;805.25;0.4;0.35;7;99.95;392;2000673163;20.49;248.2;372.08
07:50;0;2303.08;0;1354.76;59.99;3;847.56;805.33;0.42;0.36;7;102.77;392;2000673163;20.8;248.06;376.56
07:55;0;2303.11;0;1354.77;59.99;3;847.64;805.42;0.61;0.48;7;151.8;392;2000673163;21.19;247.89;383.16
