CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;12130.77;0;7135.75;59.99;3;6361.79;5341.87;0;0;7;0.04;4334;2000673163;7.51;251.56;290.18
07:10;0;12130.77;0;7135.75;60;3;6361.87;5341.96;0.01;0.02;7;1.34;4334;2000673163;7.98;251.81;253.27
07:15;0;12130.77;0;7135.75;60.01;3;6361.95;5342.01;0.01;0.03;0;2.17;4334;2000673163;8.19;251.76;309.89
07:20;0;12130.77;0;7135.75;60;3;6362.04;5342.01;0;0;3;0;4334;2000673163;8.15;251.79;442.39
07:25;0;12130.77;0;7135.75;59.99;3;6362.12;5342.01;0;0;3;0;4334;2000673163;8.18;251.56;448.56
07:30;0;12130.77;0;7135.75;59.98;3;6362.2;5342.01;0;0;3;0;4334;2000673163;8.19;250.94;453.95
07:35;0;12130.77;0;7135.75;59.98;3;6362.29;5342.01;0;0;3;0;4334;2000673163;8.2;251.08;458.59
07:40;0;12130.78;0;7135.75;59.97;3;6362.37;5342.07;0.12;0.13;7;29.73;4335;2000673163;8.86;250.86;402.05
07:45;0;12130.79;0;7135.76;59.98;3;6362.45;5342.15;0.2;0.21;7;49.7;4335;2000673163;9.92;250.51;370.64
07:50;0;12130.79;0;7135.76;60;3;6362.54;5342.24;0.2;0.2;7;49.64;4335;2000673163;10.33;250.59;404.91
07:55;0;12130.8;0;7135.76;60.01;3;6362.62;5342.32;0.21;0.2;7;51.46;4335;2000673163;10.68;250.2;405.76
08:00;0;12130.81;0;7135.77;60.02;3;6362.7;5342.4;0.2;0.19;7;49.62;4335;2000673163;10.89;249.64;415.79
